movement_code,signal_node_code,signal_link,stageNo_in_Order,osm_node_id,node_id,groupNo,directionNo,ib_link_id,ob_link_id,ib_osm_node_id,ob_osm_node_id,lanes,movement_str,volume,geometry
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41563500,,,41563500,49,2,4,1181,1275,5162833626,5200239419,1,SBT,500.0,"LINESTRING (-111.9433472387116 33.42555366879028, -111.9433472018518 33.42540935263163)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41563500,,,41563500,49,2,4,1181,1523,5162833626,41520512,1,SBR,500.0,"LINESTRING (-111.9433472387116 33.42555366879028, -111.9434258258457 33.42551087639951)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41563515,,,41563515,50,1,1,1914,1184,,5162833628,1,EBL,200.0,"LINESTRING (-111.9428506417638 33.42758682856056, -111.9427273674465 33.4276186255664)"
EBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41563515,,,41563515,50,2,1,1914,600,,41662581;2625359021,1,EBT,500.0,"LINESTRING (-111.9428506417638 33.42758682856056, -111.942702108422 33.4275152540814)"
EBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41563515,,,41563515,50,2,1,1914,1183,,5162833627,1,EBR,500.0,"LINESTRING (-111.9428506417638 33.42758682856056, -111.9428240851061 33.42749945940466)"
WBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41563515,,,41563515,50,1,2,599,1183,41662581;2625359021,5162833627,1,WBL,200.0,"LINESTRING (-111.942702108422 33.4275152540814, -111.9428240851061 33.42749945940466)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41563515,,,41563515,50,2,2,599,1915,41662581;2625359021,,1,WBT,500.0,"LINESTRING (-111.942702108422 33.4275152540814, -111.9428506417638 33.42758682856056)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41563515,,,41563515,50,2,2,599,1184,41662581;2625359021,5162833628,1,WBR,500.0,"LINESTRING (-111.942702108422 33.4275152540814, -111.9427273674465 33.4276186255664)"
NBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41563515,,,41563515,50,1,3,1182,1915,5162833627,,1,NBL,200.0,"LINESTRING (-111.9428240851061 33.42749945940466, -111.9428506417638 33.42758682856056)"
NBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41563515,,,41563515,50,2,3,1182,1184,5162833627,5162833628,1,NBT,500.0,"LINESTRING (-111.9428240851061 33.42749945940466, -111.9427273674465 33.4276186255664)"
NBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41563515,,,41563515,50,2,3,1182,600,5162833627,41662581;2625359021,1,NBR,500.0,"LINESTRING (-111.9428240851061 33.42749945940466, -111.942702108422 33.4275152540814)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41563515,,,41563515,50,1,4,1185,600,5162833628,41662581;2625359021,1,SBL,200.0,"LINESTRING (-111.9427273674465 33.4276186255664, -111.942702108422 33.4275152540814)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41563515,,,41563515,50,2,4,1185,1183,5162833628,5162833627,1,SBT,500.0,"LINESTRING (-111.9427273674465 33.4276186255664, -111.9428240851061 33.42749945940466)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41563515,,,41563515,50,2,4,1185,1915,5162833628,,1,SBR,500.0,"LINESTRING (-111.9427273674465 33.4276186255664, -111.9428506417638 33.42758682856056)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41570712,,,41570712,53,1,1,2832,980,,41638526,1,EBL,200.0,"LINESTRING (-111.9091640179585 33.41902529387732, -111.9090817387296 33.41907438571599)"
EBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41570712,,,41570712,53,2,1,2832,44,,,1,EBT,500.0,"LINESTRING (-111.9091640179585 33.41902529387732, -111.9089964393308 33.41900281948175)"
EBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41570712,,,41570712,53,2,1,2832,2831,,,1,EBR,500.0,"LINESTRING (-111.9091640179585 33.41902529387732, -111.9091667439018 33.41901686283265)"
WBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41570712,,,41570712,53,1,2,45,981,,41638528,1,WBL,200.0,"LINESTRING (-111.9089964393308 33.41900281948175, -111.9090839688674 33.41893008284814)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41570712,,,41570712,53,2,2,45,2833,,,1,WBT,500.0,"LINESTRING (-111.9089964393308 33.41900281948175, -111.9091640179585 33.41902529387732)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41570712,,,41570712,53,2,2,45,980,,41638526,1,WBR,500.0,"LINESTRING (-111.9089964393308 33.41900281948175, -111.9090817387296 33.41907438571599)"
NBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41570712,,,41570712,53,1,3,982,2833,41638528,,1,NBL,200.0,"LINESTRING (-111.9090839688674 33.41893008284814, -111.9091640179585 33.41902529387732)"
NBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41570712,,,41570712,53,2,3,982,980,41638528,41638526,1,NBT,500.0,"LINESTRING (-111.9090839688674 33.41893008284814, -111.9090817387296 33.41907438571599)"
NBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41570712,,,41570712,53,2,3,982,44,41638528,,1,NBR,500.0,"LINESTRING (-111.9090839688674 33.41893008284814, -111.9089964393308 33.41900281948175)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41570712,,,41570712,53,1,4,979,44,41638526,,1,SBL,200.0,"LINESTRING (-111.9090817387296 33.41907438571599, -111.9089964393308 33.41900281948175)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41570712,,,41570712,53,2,4,979,981,41638526,41638528,1,SBT,500.0,"LINESTRING (-111.9090817387296 33.41907438571599, -111.9090839688674 33.41893008284814)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41570712,,,41570712,53,2,4,979,2833,41638526,,1,SBR,500.0,"LINESTRING (-111.9090817387296 33.41907438571599, -111.9091640179585 33.41902529387732)"
WBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WS|T_NS|R_WN|OSMID_41573974,,,41573974,54,1,2,253,1101,41966652,4347900943,1,WBL,200.0,"LINESTRING (-111.9262109754582 33.41288278608436, -111.9262953092519 33.4128106384731)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WS|T_NS|R_WN|OSMID_41573974,,,41573974,54,2,2,253,1102,41966652,4347900944,1,WBR,500.0,"LINESTRING (-111.9262109754582 33.41288278608436, -111.926299150698 33.41295491685275)"
NBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WS|T_NS|R_WN|OSMID_41573974,,,41573974,54,2,3,1100,1102,4347900943,4347900944,3,NBT,1500.0,"LINESTRING (-111.9262953092519 33.4128106384731, -111.926299150698 33.41295491685275)"
NBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WS|T_NS|R_WN|OSMID_41573974,,,41573974,54,2,3,1100,252,4347900943,41966652,1,NBR,500.0,"LINESTRING (-111.9262953092519 33.4128106384731, -111.9262109754582 33.41288278608436)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WS|T_NS|R_WN|OSMID_41573974,,,41573974,54,1,4,1103,252,4347900944,41966652,1,SBL,200.0,"LINESTRING (-111.926299150698 33.41295491685275, -111.9262109754582 33.41288278608436)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WS|T_NS|R_WN|OSMID_41573974,,,41573974,54,2,4,1103,1101,4347900944,4347900943,1,SBT,500.0,"LINESTRING (-111.926299150698 33.41295491685275, -111.9262953092519 33.4128106384731)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41573980,,,41573980,55,1,1,1570,1013,41654675,4347879974,1,EBL,200.0,"LINESTRING (-111.9263897366158 33.41683655400024, -111.9263028681245 33.41691010875997)"
EBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41573980,,,41573980,55,2,1,1570,3827,41654675,,1,EBT,500.0,"LINESTRING (-111.9263897366158 33.41683655400024, -111.9262288956402 33.4168736024766)"
EBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41573980,,,41573980,55,2,1,1570,1035,41654675,4347879972,1,EBR,500.0,"LINESTRING (-111.9263897366158 33.41683655400024, -111.9263029415787 33.41676579867902)"
WBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41573980,,,41573980,55,1,2,3826,2451,,,1,WBL,200.0,"LINESTRING (-111.9262288956402 33.4168736024766, -111.9262286179226 33.41680271860758)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41573980,,,41573980,55,2,2,3826,1571,,41654675,1,WBT,500.0,"LINESTRING (-111.9262288956402 33.4168736024766, -111.9263897366158 33.41683655400024)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41573980,,,41573980,55,2,2,3826,1013,,4347879974,1,WBR,500.0,"LINESTRING (-111.9262288956402 33.4168736024766, -111.9263028681245 33.41691010875997)"
NBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41573980,,,41573980,55,1,3,1034,1571,4347879972,41654675,1,NBL,200.0,"LINESTRING (-111.9263029415787 33.41676579867902, -111.9263897366158 33.41683655400024)"
NBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41573980,,,41573980,55,2,3,1034,1013,4347879972,4347879974,1,NBT,500.0,"LINESTRING (-111.9263029415787 33.41676579867902, -111.9263028681245 33.41691010875997)"
NBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41573980,,,41573980,55,2,3,1034,3827,4347879972,,1,NBR,500.0,"LINESTRING (-111.9263029415787 33.41676579867902, -111.9262288956402 33.4168736024766)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41573980,,,41573980,55,1,4,1014,3827,4347879974,,1,SBL,200.0,"LINESTRING (-111.9263028681245 33.41691010875997, -111.9262288956402 33.4168736024766)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41573980,,,41573980,55,2,4,1014,1035,4347879974,4347879972,1,SBT,500.0,"LINESTRING (-111.9263028681245 33.41691010875997, -111.9263029415787 33.41676579867902)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41573980,,,41573980,55,2,4,1014,1571,4347879974,41654675,1,SBR,500.0,"LINESTRING (-111.9263028681245 33.41691010875997, -111.9263897366158 33.41683655400024)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_EN|T_NS|R_ES|OSMID_41573982,,,41573982,56,1,1,1337,1025,316008195,4347879979,1,EBL,200.0,"LINESTRING (-111.9263726110033 33.41910372634076, -111.9262968978746 33.41920925058242)"
EBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_EN|T_NS|R_ES|OSMID_41573982,,,41573982,56,2,1,1337,1566,316008195,8444419082,1,EBR,500.0,"LINESTRING (-111.9263726110033 33.41910372634076, -111.9263821664201 33.41914197879996)"
NBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_EN|T_NS|R_ES|OSMID_41573982,,,41573982,56,1,3,1017,1566,4347879978,8444419082,1,NBL,200.0,"LINESTRING (-111.9262970228552 33.41906493834914, -111.9263821664201 33.41914197879996)"
NBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_EN|T_NS|R_ES|OSMID_41573982,,,41573982,56,2,3,1017,1025,4347879978,4347879979,1,NBT,500.0,"LINESTRING (-111.9262970228552 33.41906493834914, -111.9262968978746 33.41920925058242)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_EN|T_NS|R_ES|OSMID_41573982,,,41573982,56,2,4,1026,1018,4347879979,4347879978,2,SBT,1000.0,"LINESTRING (-111.9262968978746 33.41920925058242, -111.9262970228552 33.41906493834914)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_EN|T_NS|R_ES|OSMID_41573982,,,41573982,56,2,4,1026,1566,4347879979,8444419082,1,SBR,500.0,"LINESTRING (-111.9262968978746 33.41920925058242, -111.9263821664201 33.41914197879996)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_EN|T_NS|R_ES|OSMID_41582913,,,41582913,59,1,1,270,47,41852597,5341183669,1,EBL,200.0,"LINESTRING (-111.9313428325237 33.40845956577808, -111.9312181131357 33.40852452837407)"
EBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_EN|T_NS|R_ES|OSMID_41582913,,,41582913,59,2,1,270,48,41852597,3872996558,1,EBR,500.0,"LINESTRING (-111.9313428325237 33.40845956577808, -111.9312246051771 33.40839315846684)"
NBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_EN|T_NS|R_ES|OSMID_41582913,,,41582913,59,1,3,49,271,3872996558,41852597,1,NBL,200.0,"LINESTRING (-111.9312246051771 33.40839315846684, -111.9313428325237 33.40845956577808)"
NBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_EN|T_NS|R_ES|OSMID_41582913,,,41582913,59,2,3,49,47,3872996558,5341183669,1,NBT,500.0,"LINESTRING (-111.9312246051771 33.40839315846684, -111.9312181131357 33.40852452837407)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_EN|T_NS|R_ES|OSMID_41582913,,,41582913,59,2,4,46,48,5341183669,3872996558,1,SBT,500.0,"LINESTRING (-111.9312181131357 33.40852452837407, -111.9312246051771 33.40839315846684)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_EN|T_NS|R_ES|OSMID_41582913,,,41582913,59,2,4,46,271,5341183669,41852597,1,SBR,500.0,"LINESTRING (-111.9312181131357 33.40852452837407, -111.9313428325237 33.40845956577808)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41582920,,,41582920,61,1,1,350,3713,41961180,,1,EBL,200.0,"LINESTRING (-111.9311587148505 33.40662930200413, -111.9310307937732 33.40669300333507)"
EBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41582920,,,41582920,61,2,1,350,3711,41961180,,1,EBT,500.0,"LINESTRING (-111.9311587148505 33.40662930200413, -111.9310016414935 33.40667067795627)"
EBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41582920,,,41582920,61,2,1,350,673,41961180,,1,EBR,500.0,"LINESTRING (-111.9311587148505 33.40662930200413, -111.9310735999807 33.40655782132252)"
WBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41582920,,,41582920,61,1,2,3710,3709,,,1,WBL,200.0,"LINESTRING (-111.9310016414935 33.40667067795627, -111.9309952871508 33.40659846051368)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41582920,,,41582920,61,2,2,3710,351,,41961180,1,WBT,500.0,"LINESTRING (-111.9310016414935 33.40667067795627, -111.9311587148505 33.40662930200413)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41582920,,,41582920,61,2,2,3710,3713,,,1,WBR,500.0,"LINESTRING (-111.9310016414935 33.40667067795627, -111.9310307937732 33.40669300333507)"
NBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41582920,,,41582920,61,1,3,674,351,,41961180,1,NBL,200.0,"LINESTRING (-111.9310735999807 33.40655782132252, -111.9311587148505 33.40662930200413)"
NBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41582920,,,41582920,61,2,3,674,3713,,,1,NBT,500.0,"LINESTRING (-111.9310735999807 33.40655782132252, -111.9310307937732 33.40669300333507)"
NBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41582920,,,41582920,61,2,3,674,3711,,,1,NBR,500.0,"LINESTRING (-111.9310735999807 33.40655782132252, -111.9310016414935 33.40667067795627)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41582920,,,41582920,61,1,4,3712,3709,,,1,SBL,200.0,"LINESTRING (-111.9310307937732 33.40669300333507, -111.9309952871508 33.40659846051368)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41582920,,,41582920,61,2,4,3712,673,,,1,SBT,500.0,"LINESTRING (-111.9310307937732 33.40669300333507, -111.9310735999807 33.40655782132252)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41582920,,,41582920,61,2,4,3712,672,,6496439524,1,SBR,500.0,"LINESTRING (-111.9310307937732 33.40669300333507, -111.9310726914602 33.40670213383262)"
WBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WS|T_NS|R_WNS|OSMID_41586093,,,41586093,62,1,2,2978,50,,41586094,1,WBL,200.0,"LINESTRING (-111.9107256170168 33.4181080031788, -111.910807849781 33.41805711303774)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WS|T_NS|R_WNS|OSMID_41586093,,,41586093,62,2,2,2978,2907,,,1,WBR,500.0,"LINESTRING (-111.9107256170168 33.4181080031788, -111.9107784090905 33.4181970769527)"
NBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WS|T_NS|R_WNS|OSMID_41586093,,,41586093,62,2,3,51,2907,41586094,,1,NBT,500.0,"LINESTRING (-111.910807849781 33.41805711303774, -111.9107784090905 33.4181970769527)"
NBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WS|T_NS|R_WNS|OSMID_41586093,,,41586093,62,2,3,51,2979,41586094,,1,NBR,500.0,"LINESTRING (-111.910807849781 33.41805711303774, -111.9107256170168 33.4181080031788)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WS|T_NS|R_WNS|OSMID_41586093,,,41586093,62,1,4,2906,2979,,,1,SBL,200.0,"LINESTRING (-111.9107784090905 33.4181970769527, -111.9107256170168 33.4181080031788)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WS|T_NS|R_WNS|OSMID_41586093,,,41586093,62,2,4,2906,50,,41586094,1,SBT,500.0,"LINESTRING (-111.9107784090905 33.4181970769527, -111.910807849781 33.41805711303774)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WS|T_NS|R_WNS|OSMID_41586093,,,41586093,62,2,4,2906,2905,,,1,SBR,500.0,"LINESTRING (-111.9107784090905 33.4181970769527, -111.910806650722 33.41820142246925)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_WS|OSMID_41586094,,,41586094,63,1,1,380,51,41654668,41586093,1,EBL,200.0,"LINESTRING (-111.9107331918713 33.41736022843392, -111.9107254844319 33.41745528899312)"
EBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_WS|OSMID_41586094,,,41586094,63,2,1,380,382,41654668,41638531,1,EBT,500.0,"LINESTRING (-111.9107331918713 33.41736022843392, -111.9105874594079 33.4174355672513)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_WS|OSMID_41586094,,,41586094,63,2,2,383,381,41638531,41654668,1,WBT,500.0,"LINESTRING (-111.9105874594079 33.4174355672513, -111.9107331918713 33.41736022843392)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_WS|OSMID_41586094,,,41586094,63,2,2,383,51,41638531,41586093,1,WBR,500.0,"LINESTRING (-111.9105874594079 33.4174355672513, -111.9107254844319 33.41745528899312)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_WS|OSMID_41586094,,,41586094,63,1,4,50,382,41586093,41638531,1,SBL,200.0,"LINESTRING (-111.9107254844319 33.41745528899312, -111.9105874594079 33.4174355672513)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_WS|OSMID_41586094,,,41586094,63,2,4,50,381,41586093,41654668,1,SBR,500.0,"LINESTRING (-111.9107254844319 33.41745528899312, -111.9107331918713 33.41736022843392)"
WBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WS|T_NS|R_WN|OSMID_41604294,,,41604294,64,1,2,55,713,41604295,3983489075,1,WBL,200.0,"LINESTRING (-111.9396461810262 33.41191255348934, -111.9397305735323 33.41183881551603)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WS|T_NS|R_WN|OSMID_41604294,,,41604294,64,2,2,55,712,41604295,3983483042,1,WBR,500.0,"LINESTRING (-111.9396461810262 33.41191255348934, -111.9397336111786 33.41198310939527)"
NBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WS|T_NS|R_WN|OSMID_41604294,,,41604294,64,2,3,714,712,3983489075,3983483042,1,NBT,500.0,"LINESTRING (-111.9397305735323 33.41183881551603, -111.9397336111786 33.41198310939527)"
NBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WS|T_NS|R_WN|OSMID_41604294,,,41604294,64,2,3,714,54,3983489075,41604295,1,NBR,500.0,"LINESTRING (-111.9397305735323 33.41183881551603, -111.9396461810262 33.41191255348934)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WS|T_NS|R_WN|OSMID_41604294,,,41604294,64,1,4,711,54,3983483042,41604295,1,SBL,200.0,"LINESTRING (-111.9397336111786 33.41198310939527, -111.9396461810262 33.41191255348934)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_NS|L_WS|T_NS|R_WN|OSMID_41604294,,,41604294,64,2,4,711,713,3983483042,3983489075,1,SBT,500.0,"LINESTRING (-111.9397336111786 33.41198310939527, -111.9397305735323 33.41183881551603)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_WS|OSMID_41604295,,,41604295,65,1,1,54,717,41604294,3983483055,1,EBL,200.0,"LINESTRING (-111.9380479411903 33.41194209710557, -111.9379618537351 33.41201584391654)"
EBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_WS|OSMID_41604295,,,41604295,65,2,1,54,56,41604294,41604297,1,EBT,500.0,"LINESTRING (-111.9380479411903 33.41194209710557, -111.9378758867166 33.41194453507603)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_WS|OSMID_41604295,,,41604295,65,2,2,57,55,41604297,41604294,1,WBT,500.0,"LINESTRING (-111.9378758867166 33.41194453507603, -111.9380479411903 33.41194209710557)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_WS|OSMID_41604295,,,41604295,65,2,2,57,717,41604297,3983483055,1,WBR,500.0,"LINESTRING (-111.9378758867166 33.41194453507603, -111.9379618537351 33.41201584391654)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_WS|OSMID_41604295,,,41604295,65,1,4,716,56,3983483055,41604297,1,SBL,200.0,"LINESTRING (-111.9379618537351 33.41201584391654, -111.9378758867166 33.41194453507603)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_WS|OSMID_41604295,,,41604295,65,2,4,716,55,3983483055,41604294,1,SBR,500.0,"LINESTRING (-111.9379618537351 33.41201584391654, -111.9380479411903 33.41194209710557)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_ES|T_EW|R_WS|OSMID_41604297,,,41604297,66,1,1,56,708,41604295,3983483050,1,EBL,200.0,"LINESTRING (-111.9366584021198 33.41195654829063, -111.936572950022 33.41202955334959)"
