signal_phase_mvmt_id,controller_id,mvmt_txt_id,signal_phase_num,timing_plan_id,mvmt_id,node_id,osm_node_id,ib_link_id,ob_link_id,ib_osm_node_id,ob_osm_node_id,protection,osm_web_address,geometry
0,,EBL,1,0,1610,815,41662587_2625359013,1138,820,5080816830,4346581620,protected,http://openstreetmap.org/node/41662587_2625359013,"LINESTRING (-111.9401546484779 33.42319759007031, -111.939958173431 33.42326050763202)"
1,,EBT,2,0,1609,815,41662587_2625359013,1138,356,5080816830,42273739,protected,http://openstreetmap.org/node/41662587_2625359013,"LINESTRING (-111.9401546484779 33.42319759007031, -111.939871786639 33.42318835801866)"
2,,EBR,2,0,1608,815,41662587_2625359013,1138,806,5080816830,4346581618,protected,http://openstreetmap.org/node/41662587_2625359013,"LINESTRING (-111.9401546484779 33.42319759007031, -111.9400692019697 33.42312339903463)"
3,,WBL,5,0,1611,815,41662587_2625359013,357,806,42273739,4346581618,protected,http://openstreetmap.org/node/41662587_2625359013,"LINESTRING (-111.939871786639 33.42318835801866, -111.9400692019697 33.42312339903463)"
4,,WBT,6,0,1612,815,41662587_2625359013,357,1139,42273739,5080816830,protected,http://openstreetmap.org/node/41662587_2625359013,"LINESTRING (-111.939871786639 33.42318835801866, -111.9401546484779 33.42319759007031)"
5,,WBR,6,0,1613,815,41662587_2625359013,357,820,42273739,4346581620,protected,http://openstreetmap.org/node/41662587_2625359013,"LINESTRING (-111.939871786639 33.42318835801866, -111.939958173431 33.42326050763202)"
6,,NBL,3,0,1615,815,41662587_2625359013,818,1139,4346586751,5080816830,protected,http://openstreetmap.org/node/41662587_2625359013,"LINESTRING (-111.9399562786313 33.42311620381236, -111.9401546484779 33.42319759007031)"
7,,NBT,4,0,1617,815,41662587_2625359013,818,820,4346586751,4346581620,protected,http://openstreetmap.org/node/41662587_2625359013,"LINESTRING (-111.9399562786313 33.42311620381236, -111.939958173431 33.42326050763202)"
8,,NBR,4,0,1616,815,41662587_2625359013,818,356,4346586751,42273739,protected,http://openstreetmap.org/node/41662587_2625359013,"LINESTRING (-111.9399562786313 33.42311620381236, -111.939871786639 33.42318835801866)"
9,,SBL,7,0,1606,815,41662587_2625359013,807,356,4346581619,42273739,protected,http://openstreetmap.org/node/41662587_2625359013,"LINESTRING (-111.9400674069605 33.42326770636692, -111.939871786639 33.42318835801866)"
10,,SBT,8,0,1604,815,41662587_2625359013,807,806,4346581619,4346581618,protected,http://openstreetmap.org/node/41662587_2625359013,"LINESTRING (-111.9400674069605 33.42326770636692, -111.9400692019697 33.42312339903463)"
11,,SBR,8,0,1605,815,41662587_2625359013,807,1139,4346581619,5080816830,protected,http://openstreetmap.org/node/41662587_2625359013,"LINESTRING (-111.9400674069605 33.42326770636692, -111.9401546484779 33.42319759007031)"
0,,EBL,1,0,1623,816,41662590_2941419917,873,503,4346605156,4346586751,protected,http://openstreetmap.org/node/41662590_2941419917,"LINESTRING (-111.9401663394296 33.42193373439484, -111.9399098490858 33.42200766572453)"
1,,EBT,2,0,1624,816,41662590_2941419917,873,1199,4346605156,2065989266_2916726375,protected,http://openstreetmap.org/node/41662590_2941419917,"LINESTRING (-111.9401663394296 33.42193373439484, -111.9398426752471 33.42189319424087)"
2,,EBR,2,0,1622,816,41662590_2941419917,873,110,4346605156,1698683852_2625359008,protected,http://openstreetmap.org/node/41662590_2941419917,"LINESTRING (-111.9401663394296 33.42193373439484, -111.9400834207875 33.42186248190531)"
3,,WBL,5,0,1629,816,41662590_2941419917,852,110,4346605157,1698683852_2625359008,protected,http://openstreetmap.org/node/41662590_2941419917,"LINESTRING (-111.9398461478389 33.42198063629754, -111.9400834207875 33.42186248190531)"
4,,WBT,6,0,1630,816,41662590_2941419917,852,872,4346605157,4346605156,protected,http://openstreetmap.org/node/41662590_2941419917,"LINESTRING (-111.9398461478389 33.42198063629754, -111.9401663394296 33.42193373439484)"
5,,WBR,6,0,1631,816,41662590_2941419917,852,503,4346605157,4346586751,protected,http://openstreetmap.org/node/41662590_2941419917,"LINESTRING (-111.9398461478389 33.42198063629754, -111.9399098490858 33.42200766572453)"
6,,NBL,3,0,1626,816,41662590_2941419917,792,872,4346577522,4346605156,protected,http://openstreetmap.org/node/41662590_2941419917,"LINESTRING (-111.939907199782 33.42186337199011, -111.9401663394296 33.42193373439484)"
7,,NBT,4,0,1627,816,41662590_2941419917,792,503,4346577522,4346586751,protected,http://openstreetmap.org/node/41662590_2941419917,"LINESTRING (-111.939907199782 33.42186337199011, -111.9399098490858 33.42200766572453)"
8,,NBR,4,0,1628,816,41662590_2941419917,792,1199,4346577522,2065989266_2916726375,protected,http://openstreetmap.org/node/41662590_2941419917,"LINESTRING (-111.939907199782 33.42186337199011, -111.9398426752471 33.42189319424087)"
9,,SBL,7,0,1621,816,41662590_2941419917,813,1199,4346581618,2065989266_2916726375,protected,http://openstreetmap.org/node/41662590_2941419917,"LINESTRING (-111.9400789053706 33.42200673908395, -111.9398426752471 33.42189319424087)"
10,,SBT,8,0,1618,816,41662590_2941419917,813,110,4346581618,1698683852_2625359008,protected,http://openstreetmap.org/node/41662590_2941419917,"LINESTRING (-111.9400789053706 33.42200673908395, -111.9400834207875 33.42186248190531)"
11,,SBR,8,0,1619,816,41662590_2941419917,813,872,4346581618,4346605156,protected,http://openstreetmap.org/node/41662590_2941419917,"LINESTRING (-111.9400789053706 33.42200673908395, -111.9401663394296 33.42193373439484)"
0,,EBL,1,0,1639,817,41662609_3983483485,931,1118,4897758639,3983483486,protected,http://openstreetmap.org/node/41662609_3983483485,"LINESTRING (-111.9399600481254 33.40740616813291, -111.9397612730041 33.40748042197413)"
1,,EBT,2,0,1638,817,41662609_3983483485,931,920,4897758639,6058475298,protected,http://openstreetmap.org/node/41662609_3983483485,"LINESTRING (-111.9399600481254 33.40740616813291, -111.9396739969663 33.40740918104897)"
2,,EBR,2,0,1637,817,41662609_3983483485,931,742,4897758639,3983483491,protected,http://openstreetmap.org/node/41662609_3983483485,"LINESTRING (-111.9399600481254 33.40740616813291, -111.9398729839281 33.40733520581836)"
3,,WBL,5,0,1644,817,41662609_3983483485,921,742,6058475298,3983483491,protected,http://openstreetmap.org/node/41662609_3983483485,"LINESTRING (-111.9396739969663 33.40740918104897, -111.9398729839281 33.40733520581836)"
4,,WBT,6,0,1645,817,41662609_3983483485,921,930,6058475298,4897758639,protected,http://openstreetmap.org/node/41662609_3983483485,"LINESTRING (-111.9396739969663 33.40740918104897, -111.9399600481254 33.40740616813291)"
5,,WBR,6,0,1646,817,41662609_3983483485,921,1118,6058475298,3983483486,protected,http://openstreetmap.org/node/41662609_3983483485,"LINESTRING (-111.9396739969663 33.40740918104897, -111.9397612730041 33.40748042197413)"
6,,NBL,3,0,1641,817,41662609_3983483485,743,930,4347874709,4897758639,protected,http://openstreetmap.org/node/41662609_3983483485,"LINESTRING (-111.939759457844 33.40733611453943, -111.9399600481254 33.40740616813291)"
7,,NBT,4,0,1643,817,41662609_3983483485,743,1118,4347874709,3983483486,protected,http://openstreetmap.org/node/41662609_3983483485,"LINESTRING (-111.939759457844 33.40733611453943, -111.9397612730041 33.40748042197413)"
8,,NBR,4,0,1642,817,41662609_3983483485,743,920,4347874709,6058475298,protected,http://openstreetmap.org/node/41662609_3983483485,"LINESTRING (-111.939759457844 33.40733611453943, -111.9396739969663 33.40740918104897)"
9,,SBL,7,0,1635,817,41662609_3983483485,929,920,4347874715,6058475298,protected,http://openstreetmap.org/node/41662609_3983483485,"LINESTRING (-111.939875366842 33.40747950834373, -111.9396739969663 33.40740918104897)"
10,,SBT,8,0,1633,817,41662609_3983483485,929,742,4347874715,3983483491,protected,http://openstreetmap.org/node/41662609_3983483485,"LINESTRING (-111.939875366842 33.40747950834373, -111.9398729839281 33.40733520581836)"
11,,SBR,8,0,1634,817,41662609_3983483485,929,930,4347874715,4897758639,protected,http://openstreetmap.org/node/41662609_3983483485,"LINESTRING (-111.939875366842 33.40747950834373, -111.9399600481254 33.40740616813291)"
0,,EBL,1,0,1652,818,41714336_2860653270,1560,1559,2065989266_2916726375,8444581043,protected,http://openstreetmap.org/node/41714336_2860653270,"LINESTRING (-111.9367479813248 33.4219095309096, -111.9366620080785 33.42206294505919)"
1,,EBT,2,0,1650,818,41714336_2860653270,1560,133,2065989266_2916726375,41714339_8269005072,protected,http://openstreetmap.org/node/41714336_2860653270,"LINESTRING (-111.9367479813248 33.4219095309096, -111.9365758909916 33.42190792866488)"
2,,EBR,2,0,1651,818,41714336_2860653270,1560,1530,2065989266_2916726375,2321431315,protected,http://openstreetmap.org/node/41714336_2860653270,"LINESTRING (-111.9367479813248 33.4219095309096, -111.9366607140021 33.4218365564448)"
3,,WBL,5,0,1653,818,41714336_2860653270,541,1530,41714339_8269005072,2321431315,protected,http://openstreetmap.org/node/41714336_2860653270,"LINESTRING (-111.9365758936234 33.42199079281378, -111.9366607140021 33.4218365564448)"
4,,WBT,6,0,1654,818,41714336_2860653270,541,1542,41714339_8269005072,2065989266_2916726375,protected,http://openstreetmap.org/node/41714336_2860653270,"LINESTRING (-111.9365758936234 33.42199079281378, -111.9367479947334 33.42199078142766)"
5,,WBR,6,0,1655,818,41714336_2860653270,541,1559,41714339_8269005072,8444581043,protected,http://openstreetmap.org/node/41714336_2860653270,"LINESTRING (-111.9365758936234 33.42199079281378, -111.9366620080785 33.42206294505919)"
6,,NBL,3,0,1648,818,41714336_2860653270,1531,1542,2321431315,2065989266_2916726375,protected,http://openstreetmap.org/node/41714336_2860653270,"LINESTRING (-111.9366607140021 33.4218365564448, -111.9367479947334 33.42199078142766)"
7,,NBT,4,0,1649,818,41714336_2860653270,1531,1559,2321431315,8444581043,protected,http://openstreetmap.org/node/41714336_2860653270,"LINESTRING (-111.9366607140021 33.4218365564448, -111.9366620080785 33.42206294505919)"
8,,NBR,4,0,1647,818,41714336_2860653270,1531,133,2321431315,41714339_8269005072,protected,http://openstreetmap.org/node/41714336_2860653270,"LINESTRING (-111.9366607140021 33.4218365564448, -111.9365758909916 33.42190792866488)"
9,,SBL,7,0,1656,818,41714336_2860653270,1558,133,8444581043,41714339_8269005072,protected,http://openstreetmap.org/node/41714336_2860653270,"LINESTRING (-111.9366620080785 33.42206294505919, -111.9365758909916 33.42190792866488)"
10,,SBT,8,0,1657,818,41714336_2860653270,1558,1530,8444581043,2321431315,protected,http://openstreetmap.org/node/41714336_2860653270,"LINESTRING (-111.9366620080785 33.42206294505919, -111.9366607140021 33.4218365564448)"
11,,SBR,8,0,1658,818,41714336_2860653270,1558,1542,8444581043,2065989266_2916726375,protected,http://openstreetmap.org/node/41714336_2860653270,"LINESTRING (-111.9366620080785 33.42206294505919, -111.9367479947334 33.42199078142766)"
0,,EBL,1,0,1664,819,41714339_8269005072,133,316,41714336_2860653270,42304472,protected,http://openstreetmap.org/node/41714339_8269005072,"LINESTRING (-111.9350549391455 33.42191682071221, -111.9349659401981 33.42207382674498)"
1,,EBT,2,0,1665,819,41714339_8269005072,133,1517,41714336_2860653270,8269005069,protected,http://openstreetmap.org/node/41714339_8269005072,"LINESTRING (-111.9350549391455 33.42191682071221, -111.9348828500556 33.42191691881455)"
2,,WBT,6,0,1662,819,41714339_8269005072,597,541,5261052497,41714336_2860653270,protected,http://openstreetmap.org/node/41714339_8269005072,"LINESTRING (-111.9348828535262 33.42200103510866, -111.9350549508795 33.42200170677834)"
3,,WBR,6,0,1661,819,41714339_8269005072,597,316,5261052497,42304472,protected,http://openstreetmap.org/node/41714339_8269005072,"LINESTRING (-111.9348828535262 33.42200103510866, -111.9349659401981 33.42207382674498)"
4,,SBL,7,0,1660,819,41714339_8269005072,315,1517,42304472,8269005069,protected,http://openstreetmap.org/node/41714339_8269005072,"LINESTRING (-111.9349659401981 33.42207382674498, -111.9348828500556 33.42191691881455)"
5,,SBR,8,0,1659,819,41714339_8269005072,315,541,42304472,41714336_2860653270,protected,http://openstreetmap.org/node/41714339_8269005072,"LINESTRING (-111.9349659401981 33.42207382674498, -111.9350549508795 33.42200170677834)"
0,,EBL,1,0,1671,820,41736777_2714317917,886,538,4346613073,5338062390,protected,http://openstreetmap.org/node/41736777_2714317917,"LINESTRING (-111.9293917250474 33.42865462519813, -111.929307169945 33.42885596556415)"
1,,EBT,2,0,1670,820,41736777_2714317917,886,888,4346613073,4346611232,protected,http://openstreetmap.org/node/41736777_2714317917,"LINESTRING (-111.9293917250474 33.42865462519813, -111.9292204038671 33.42866042360402)"
2,,EBR,2,0,1669,820,41736777_2714317917,886,189,4346613073,41529697,protected,http://openstreetmap.org/node/41736777_2714317917,"LINESTRING (-111.9293917250474 33.42865462519813, -111.9293048054388 33.42857909353112)"
3,,WBL,5,0,1676,820,41736777_2714317917,883,189,4346611234,41529697,protected,http://openstreetmap.org/node/41736777_2714317917,"LINESTRING (-111.9292187003067 33.4287867414374, -111.9293048054388 33.42857909353112)"
4,,WBT,6,0,1679,820,41736777_2714317917,883,1157,4346611234,2714317919,protected,http://openstreetmap.org/node/41736777_2714317917,"LINESTRING (-111.9292187003067 33.4287867414374, -111.9293905888009 33.4287794904614)"
5,,WBR,6,0,1678,820,41736777_2714317917,883,538,4346611234,5338062390,protected,http://openstreetmap.org/node/41736777_2714317917,"LINESTRING (-111.9292187003067 33.4287867414374, -111.929307169945 33.42885596556415)"
6,,NBL,3,0,1668,820,41736777_2714317917,188,1157,41529697,2714317919,protected,http://openstreetmap.org/node/41736777_2714317917,"LINESTRING (-111.9293048054388 33.42857909353112, -111.9293905888009 33.4287794904614)"
7,,NBT,4,0,1667,820,41736777_2714317917,188,538,41529697,5338062390,protected,http://openstreetmap.org/node/41736777_2714317917,"LINESTRING (-111.9293048054388 33.42857909353112, -111.929307169945 33.42885596556415)"
8,,NBR,4,0,1666,820,41736777_2714317917,188,888,41529697,4346611232,protected,http://openstreetmap.org/node/41736777_2714317917,"LINESTRING (-111.9293048054388 33.42857909353112, -111.9292204038671 33.42866042360402)"
9,,SBL,7,0,1674,820,41736777_2714317917,537,888,5338062390,4346611232,protected,http://openstreetmap.org/node/41736777_2714317917,"LINESTRING (-111.929307169945 33.42885596556415, -111.9292204038671 33.42866042360402)"
10,,SBT,8,0,1673,820,41736777_2714317917,537,189,5338062390,41529697,protected,http://openstreetmap.org/node/41736777_2714317917,"LINESTRING (-111.929307169945 33.42885596556415, -111.9293048054388 33.42857909353112)"
11,,SBR,8,0,1675,820,41736777_2714317917,537,1157,5338062390,2714317919,protected,http://openstreetmap.org/node/41736777_2714317917,"LINESTRING (-111.929307169945 33.42885596556415, -111.9293905888009 33.4287794904614)"
0,,EBL,1,0,1686,821,41883123_4084510563,1052,1232,4347900915,5200239412,protected,http://openstreetmap.org/node/41883123_4084510563,"LINESTRING (-111.9177842313685 33.40744440659967, -111.9176979964533 33.40764822727265)"
1,,EBT,2,0,1684,821,41883123_4084510563,1052,1059,4347900915,4347900908,protected,http://openstreetmap.org/node/41883123_4084510563,"LINESTRING (-111.9177842313685 33.40744440659967, -111.9176121615877 33.40744496434914)"
2,,EBR,2,0,1683,821,41883123_4084510563,1052,641,4347900915,3983274697,protected,http://openstreetmap.org/node/41883123_4084510563,"LINESTRING (-111.9177842313685 33.40744440659967, -111.917741613926 33.40738210347999)"
3,,WBL,5,0,1687,821,41883123_4084510563,1054,641,4347900933,3983274697,protected,http://openstreetmap.org/node/41883123_4084510563,"LINESTRING (-111.9176099916807 33.40757608037858, -111.917741613926 33.40738210347999)"
4,,WBT,6,0,1689,821,41883123_4084510563,1054,1056,4347900933,4347900934,protected,http://openstreetmap.org/node/41883123_4084510563,"LINESTRING (-111.9176099916807 33.40757608037858, -111.9177820643595 33.40757609529924)"
5,,WBR,6,0,1690,821,41883123_4084510563,1054,1232,4347900933,5200239412,protected,http://openstreetmap.org/node/41883123_4084510563,"LINESTRING (-111.9176099916807 33.40757608037858, -111.9176979964533 33.40764822727265)"
6,,NBL,3,0,1681,821,41883123_4084510563,640,1056,3983274697,4347900934,protected,http://openstreetmap.org/node/41883123_4084510563,"LINESTRING (-111.9176679941794 33.40737683263193, -111.9177820643595 33.40757609529924)"
7,,NBT,4,0,1682,821,41883123_4084510563,640,1232,3983274697,5200239412,protected,http://openstreetmap.org/node/41883123_4084510563,"LINESTRING (-111.9176679941794 33.40737683263193, -111.9176979964533 33.40764822727265)"
8,,NBR,4,0,1680,821,41883123_4084510563,640,1059,3983274697,4347900908,protected,http://openstreetmap.org/node/41883123_4084510563,"LINESTRING (-111.9176679941794 33.40737683263193, -111.9176121615877 33.40744496434914)"
9,,SBL,7,0,1692,821,41883123_4084510563,1231,1059,5200239412,4347900908,protected,http://openstreetmap.org/node/41883123_4084510563,"LINESTRING (-111.9176979964533 33.40764822727265, -111.9176121615877 33.40744496434914)"
10,,SBT,8,0,1691,821,41883123_4084510563,1231,641,5200239412,3983274697,protected,http://openstreetmap.org/node/41883123_4084510563,"LINESTRING (-111.9176979964533 33.40764822727265, -111.917741613926 33.40738210347999)"
11,,SBR,8,0,1693,821,41883123_4084510563,1231,1056,5200239412,4347900934,protected,http://openstreetmap.org/node/41883123_4084510563,"LINESTRING (-111.9176979964533 33.40764822727265, -111.9177820643595 33.40757609529924)"
0,,WBT,8,0,1699,822,316870186_2625358994,501,726,2625358988,2625358998,protected,http://openstreetmap.org/node/316870186_2625358994,"LINESTRING (-111.9394473481996 33.41601295113475, -111.9395300883279 33.41613931084075)"
1,,NBT,2,0,1695,822,316870186_2625358994,679,726,8813118513,2625358998,protected,http://openstreetmap.org/node/316870186_2625358994,"LINESTRING (-111.9396394583715 33.41590754054985, -111.9395300883279 33.41613931084075)"
2,,NBR,2,0,1694,822,316870186_2625358994,679,84,8813118513,316870046,protected,http://openstreetmap.org/node/316870186_2625358994,"LINESTRING (-111.9396394583715 33.41590754054985, -111.9395402331302 33.41590531772169)"
3,,SBT,6,0,1696,822,316870186_2625358994,1156,84,41624255,316870046,protected,http://openstreetmap.org/node/316870186_2625358994,"LINESTRING (-111.9396268698305 33.416029715728, -111.9395402331302 33.41590531772169)"
0,,WBL,7,0,1708,823,330683931_330683932,765,1182,1501648856,330683976_330683977,permissive,http://openstreetmap.org/node/330683931_330683932,"LINESTRING (-111.9122528982989 33.41486602123869, -111.9124755285507 33.41478866699807)"
1,,WBT,8,0,1707,823,330683931_330683932,765,761,1501648856,3756594462,protected,http://openstreetmap.org/node/330683931_330683932,"LINESTRING (-111.9122528982989 33.41486602123869, -111.9125636717346 33.41485867162037)"
2,,WBR,8,0,1705,823,330683931_330683932,765,155,1501648856,41763493,protected,http://openstreetmap.org/node/330683931_330683932,"LINESTRING (-111.9122528982989 33.41486602123869, -111.9123378310417 33.41493654503866)"
3,,NBL,1,0,1710,823,330683931_330683932,1183,761,330683976_330683977,3756594462,protected,http://openstreetmap.org/node/330683931_330683932,"LINESTRING (-111.9124755285507 33.41478866699807, -111.9125636717346 33.41485867162037)"
4,,NBT,2,0,1709,823,330683931_330683932,1183,155,330683976_330683977,41763493,protected,http://openstreetmap.org/node/330683931_330683932,"LINESTRING (-111.9124755285507 33.41478866699807, -111.9123378310417 33.41493654503866)"
5,,SBT,6,0,1702,823,330683931_330683932,154,1182,41763493,330683976_330683977,protected,http://openstreetmap.org/node/330683931_330683932,"LINESTRING (-111.9123378310417 33.41493654503866, -111.9124755285507 33.41478866699807)"
6,,SBR,6,0,1701,823,330683931_330683932,154,761,41763493,3756594462,protected,http://openstreetmap.org/node/330683931_330683932,"LINESTRING (-111.9123378310417 33.41493654503866, -111.9125636717346 33.41485867162037)"
0,,EBL,3,0,1719,824,330683940_330683969,782,1006,4346575411,4347879971,protected,http://openstreetmap.org/node/330683940_330683969,"LINESTRING (-111.9263790432624 33.41469204291359, -111.9262859630291 33.41491501559148)"
1,,EBT,4,0,1720,824,330683940_330683969,782,421,4346575411,5078867154,protected,http://openstreetmap.org/node/330683940_330683969,"LINESTRING (-111.9263790432624 33.41469204291359, -111.9262070131608 33.41469573098755)"
2,,EBR,4,0,1721,824,330683940_330683969,782,996,4346575411,4347879966,protected,http://openstreetmap.org/node/330683940_330683969,"LINESTRING (-111.9263790432624 33.41469204291359, -111.9262930348202 33.41462188685568)"
3,,WBL,7,0,1714,824,330683940_330683969,783,996,4346575416,4347879966,protected,http://openstreetmap.org/node/330683940_330683969,"LINESTRING (-111.9262016485156 33.41484508214912, -111.9262930348202 33.41462188685568)"
4,,WBT,8,0,1711,824,330683940_330683969,783,788,4346575416,5078867005,protected,http://openstreetmap.org/node/330683940_330683969,"LINESTRING (-111.9262016485156 33.41484508214912, -111.9263736736946 33.41484126068132)"
5,,WBR,8,0,1712,824,330683940_330683969,783,1006,4346575416,4347879971,protected,http://openstreetmap.org/node/330683940_330683969,"LINESTRING (-111.9262016485156 33.41484508214912, -111.9262859630291 33.41491501559148)"
6,,NBL,1,0,1722,824,330683940_330683969,995,788,4347879966,5078867005,protected,http://openstreetmap.org/node/330683940_330683969,"LINESTRING (-111.9262930348202 33.41462188685568, -111.9263736736946 33.41484126068132)"
7,,NBT,2,0,1723,824,330683940_330683969,995,1006,4347879966,4347879971,protected,http://openstreetmap.org/node/330683940_330683969,"LINESTRING (-111.9262930348202 33.41462188685568, -111.9262859630291 33.41491501559148)"
8,,NBR,2,0,1724,824,330683940_330683969,995,421,4347879966,5078867154,protected,http://openstreetmap.org/node/330683940_330683969,"LINESTRING (-111.9262930348202 33.41462188685568, -111.9262070131608 33.41469573098755)"
9,,SBL,5,0,1716,824,330683940_330683969,1007,421,4347879971,5078867154,protected,http://openstreetmap.org/node/330683940_330683969,"LINESTRING (-111.9262859630291 33.41491501559148, -111.9262070131608 33.41469573098755)"
10,,SBT,6,0,1717,824,330683940_330683969,1007,996,4347879971,4347879966,protected,http://openstreetmap.org/node/330683940_330683969,"LINESTRING (-111.9262859630291 33.41491501559148, -111.9262930348202 33.41462188685568)"
11,,SBR,6,0,1715,824,330683940_330683969,1007,788,4347879971,5078867005,protected,http://openstreetmap.org/node/330683940_330683969,"LINESTRING (-111.9262859630291 33.41491501559148, -111.9263736736946 33.41484126068132)"
0,,EBL,1,0,1737,825,330683942_330683967,776,1254,4346575410,5201685462,protected,http://openstreetmap.org/node/330683942_330683967,"LINESTRING (-111.9307511433007 33.41466495401015, -111.9306228483535 33.41485630592002)"
1,,EBT,2,0,1739,825,330683942_330683967,776,1113,4346575410,4716134186,protected,http://openstreetmap.org/node/330683942_330683967,"LINESTRING (-111.9307511433007 33.41466495401015, -111.9305790692274 33.41466658204114)"
2,,EBR,2,0,1738,825,330683942_330683967,776,423,4346575410,335589267,protected,http://openstreetmap.org/node/330683942_330683967,"LINESTRING (-111.9307511433007 33.41466495401015, -111.9306651086726 33.41459392469594)"
3,,WBL,5,0,1727,825,330683942_330683967,777,423,4346575415,335589267,protected,http://openstreetmap.org/node/330683942_330683967,"LINESTRING (-111.9305640185851 33.41478870625225, -111.9306651086726 33.41459392469594)"
4,,WBT,6,0,1725,825,330683942_330683967,777,779,4346575415,4346575414,protected,http://openstreetmap.org/node/330683942_330683967,"LINESTRING (-111.9305640185851 33.41478870625225, -111.9307360956473 33.4147871733539)"
5,,WBR,6,0,1726,825,330683942_330683967,777,1254,4346575415,5201685462,protected,http://openstreetmap.org/node/330683942_330683967,"LINESTRING (-111.9305640185851 33.41478870625225, -111.9306228483535 33.41485630592002)"
6,,NBL,3,0,1733,825,330683942_330683967,424,779,335589267,4346575414,protected,http://openstreetmap.org/node/330683942_330683967,"LINESTRING (-111.9306651086726 33.41459392469594, -111.9307360956473 33.4147871733539)"
7,,NBT,4,0,1734,825,330683942_330683967,424,1254,335589267,5201685462,protected,http://openstreetmap.org/node/330683942_330683967,"LINESTRING (-111.9306651086726 33.41459392469594, -111.9306228483535 33.41485630592002)"
8,,NBR,4,0,1735,825,330683942_330683967,424,1113,335589267,4716134186,protected,http://openstreetmap.org/node/330683942_330683967,"LINESTRING (-111.9306651086726 33.41459392469594, -111.9305790692274 33.41466658204114)"
9,,SBL,7,0,1732,825,330683942_330683967,1358,1113,41654675,4716134186,protected,http://openstreetmap.org/node/330683942_330683967,"LINESTRING (-111.9306788532012 33.41485584707617, -111.9305790692274 33.41466658204114)"
10,,SBT,8,0,1731,825,330683942_330683967,1358,423,41654675,335589267,protected,http://openstreetmap.org/node/330683942_330683967,"LINESTRING (-111.9306788532012 33.41485584707617, -111.9306651086726 33.41459392469594)"
11,,SBR,8,0,1730,825,330683942_330683967,1358,1254,41654675,5201685462,protected,http://openstreetmap.org/node/330683942_330683967,"LINESTRING (-111.9306788532012 33.41485584707617, -111.9306228483535 33.41485630592002)"
0,,EBT,4,0,1747,826,330683945_330683964,785,1212,41624261_330683946,4346575409,protected,http://openstreetmap.org/node/330683945_330683964,"LINESTRING (-111.9350414803468 33.41461372645895, -111.9348694284173 33.41461640681172)"
1,,EBR,4,0,1748,826,330683945_330683964,785,1247,41624261_330683946,5200239622,protected,http://openstreetmap.org/node/330683945_330683964,"LINESTRING (-111.9350414803468 33.41461372645895, -111.934953913452 33.41454237274617)"
2,,WBL,7,0,1742,826,330683945_330683964,780,1247,4346575413,5200239622,protected,http://openstreetmap.org/node/330683945_330683964,"LINESTRING (-111.9348737135983 33.41475304926888, -111.934953913452 33.41454237274617)"
3,,WBT,8,0,1740,826,330683945_330683964,780,737,4346575413,4346575412,protected,http://openstreetmap.org/node/330683945_330683964,"LINESTRING (-111.9348737135983 33.41475304926888, -111.9350457951605 33.41475192213909)"
4,,NBL,1,0,1749,826,330683945_330683964,1248,737,5200239622,4346575412,protected,http://openstreetmap.org/node/330683945_330683964,"LINESTRING (-111.934953913452 33.41454237274617, -111.9350457951605 33.41475192213909)"
5,,NBR,2,0,1750,826,330683945_330683964,1248,1212,5200239622,4346575409,protected,http://openstreetmap.org/node/330683945_330683964,"LINESTRING (-111.934953913452 33.41454237274617, -111.9348694284173 33.41461640681172)"
6,,SBL,5,0,1744,826,330683945_330683964,1211,1212,863733787,4346575409,permissive,http://openstreetmap.org/node/330683945_330683964,"LINESTRING (-111.9349564429802 33.41482462610256, -111.9348694284173 33.41461640681172)"
7,,SBT,6,0,1745,826,330683945_330683964,1211,1247,863733787,5200239622,protected,http://openstreetmap.org/node/330683945_330683964,"LINESTRING (-111.9349564429802 33.41482462610256, -111.934953913452 33.41454237274617)"
8,,SBR,6,0,1743,826,330683945_330683964,1211,737,863733787,4346575412,protected,http://openstreetmap.org/node/330683945_330683964,"LINESTRING (-111.9349564429802 33.41482462610256, -111.9350457951605 33.41475192213909)"
0,,EBL,3,0,1756,827,330683976_330683977,764,157,4346571425,330683931_330683932,permissive,http://openstreetmap.org/node/330683976_330683977,"LINESTRING (-111.9125583316488 33.41467478754012, -111.9123378663717 33.41474891709837)"
1,,EBT,4,0,1757,827,330683976_330683977,764,768,4346571425,4346571426,protected,http://openstreetmap.org/node/330683976_330683977,"LINESTRING (-111.9125583316488 33.41467478754012, -111.9122540120241 33.41467852993939)"
2,,EBR,4,0,1754,827,330683976_330683977,764,100,4346571425,41657000,protected,http://openstreetmap.org/node/330683976_330683977,"LINESTRING (-111.9125583316488 33.41467478754012, -111.9124703109675 33.41460466031955)"
3,,NBT,2,0,1752,827,330683976_330683977,101,157,41657000,330683931_330683932,protected,http://openstreetmap.org/node/330683976_330683977,"LINESTRING (-111.9124703109675 33.41460466031955, -111.9123378663717 33.41474891709837)"
4,,NBR,2,0,1753,827,330683976_330683977,101,768,41657000,4346571426,protected,http://openstreetmap.org/node/330683976_330683977,"LINESTRING (-111.9124703109675 33.41460466031955, -111.9122540120241 33.41467852993939)"
5,,SBL,5,0,1761,827,330683976_330683977,156,768,330683931_330683932,4346571426,protected,http://openstreetmap.org/node/330683976_330683977,"LINESTRING (-111.9123378663717 33.41474891709837, -111.9122540120241 33.41467852993939)"
