mvmt_id,timing_phase_id,timing_plan_id,green_time_window,signal_phase_num,min_green,max_green,start_green_time,end_green_time,extension,clearance,walk_time,cycle_time,ped_clearance,mvmt_txt_id,ring,barrier,stage_no,position,capacity,v_over_c,osm_web_address,geometry
11993,2,0,000006_000037,2,31,31,6,37,,,29,60,,NBT,1,1,2,,1712.526315789474,0.583932632614174,http://openstreetmap.org/node/5668170604,"LINESTRING (-111.9262794069617 33.40977366487976, -111.9262805470043 33.40991797705495)"
11994,2,0,000006_000037,2,31,31,6,37,,,29,60,,NBR,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/5668170604,"LINESTRING (-111.9262794069617 33.40977366487976, -111.9262098710198 33.40980358277004)"
11992,1,0,000000_000006,5,6,6,0,6,,,54,60,,SBL,2,1,1,,424.1052631578948,0.9431620749565648,http://openstreetmap.org/node/5668170604,"LINESTRING (-111.9262805470043 33.40991797705495, -111.9262098710198 33.40980358277004)"
11991,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/5668170604,"LINESTRING (-111.9262805470043 33.40991797705495, -111.9262794069617 33.40977366487976)"
11999,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/5668170614,"LINESTRING (-111.9258595676201 33.410097222403, -111.9257085652013 33.41012794351146)"
12001,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBR,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/5668170614,"LINESTRING (-111.9258595676201 33.410097222403, -111.9257779673086 33.41005646248144)"
11998,1,0,000000_000006,5,6,6,0,6,,,54,60,,WBL,2,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/5668170614,"LINESTRING (-111.9257085652013 33.41012794351146, -111.9257779673086 33.41005646248144)"
11997,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/5668170614,"LINESTRING (-111.9257085652013 33.41012794351146, -111.9258738572528 33.41015256667045)"
12003,3,0,000037_000044,3,6,6,37,44,,,54,60,,NBL,1,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/5668170614,"LINESTRING (-111.9257779673086 33.41005646248144, -111.9258738572528 33.41015256667045)"
12002,4,0,000044_000100,4,15,15,44,60,,,45,60,,NBR,1,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/5668170614,"LINESTRING (-111.9257779673086 33.41005646248144, -111.9257085652013 33.41012794351146)"
12005,2,0,000005_000047,2,47,47,5,47,,,0,47,,EBT,1,1,2,,1594.987373737374,0.3134821053964836,http://openstreetmap.org/node/5668170615,"LINESTRING (-111.9256526323109 33.41012838812998, -111.9254957268551 33.41008815671617)"
12008,2,0,000005_000047,6,47,47,5,47,,,0,47,,WBT,2,1,2,,1594.987373737374,0.3134821053964836,http://openstreetmap.org/node/5668170615,"LINESTRING (-111.9254957268551 33.41008815671617, -111.9256526323109 33.41012838812998)"
12009,2,0,000005_000047,6,47,47,5,47,,,0,47,,WBR,2,1,2,,1594.987373737374,0.3134821053964836,http://openstreetmap.org/node/5668170615,"LINESTRING (-111.9254957268551 33.41008815671617, -111.9254805631172 33.41012982278655)"
12011,3,0,000019_000047,3,27,27,19,47,,,33,60,,EBL,1,2,3,,79.74062816616009,2.5081317340922946,http://openstreetmap.org/node/5668932816,"LINESTRING (-111.908637760721 33.4074305095471, -111.9085471925357 33.40750276225942)"
12010,4,0,000047_000100,4,14,14,47,60,,,46,60,,EBT,1,2,4,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/5668932816,"LINESTRING (-111.908637760721 33.4074305095471, -111.9084656889099 33.40743088434245)"
12012,4,0,000047_000100,4,14,14,47,60,,,46,60,,EBR,1,2,4,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/5668932816,"LINESTRING (-111.908637760721 33.4074305095471, -111.9085154744191 33.40736526357932)"
12016,2,0,000005_000019,2,14,14,5,19,,,46,60,,NBT,1,1,2,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/5668932816,"LINESTRING (-111.9085154744191 33.40736526357932, -111.9085471925357 33.40750276225942)"
12015,2,0,000005_000019,2,14,14,5,19,,,46,60,,NBR,1,1,2,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/5668932816,"LINESTRING (-111.9085154744191 33.40736526357932, -111.9084656889099 33.40743088434245)"
12013,1,0,000000_000005,5,5,5,0,5,,,55,60,,SBL,2,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/5668932816,"LINESTRING (-111.9085471925357 33.40750276225942, -111.9084656889099 33.40743088434245)"
12014,2,0,000005_000019,6,14,14,5,19,,,46,60,,SBT,2,1,2,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/5668932816,"LINESTRING (-111.9085471925357 33.40750276225942, -111.9085154744191 33.40736526357932)"
12019,2,0,000010_000100,2,50,50,10,60,,,10,60,,EBT,1,1,2,,1326.0000000000002,0.37707390648567113,http://openstreetmap.org/node/5697454669,"LINESTRING (-111.9453300770964 33.43076406819693, -111.9451579696323 33.4307656933461)"
12020,2,0,000010_000100,2,50,50,10,60,,,10,60,,EBR,1,1,2,,1326.0000000000002,0.37707390648567113,http://openstreetmap.org/node/5697454669,"LINESTRING (-111.9453300770964 33.43076406819693, -111.9452411992332 33.43069280975602)"
12018,1,0,000000_000010,5,10,10,0,10,,,50,60,,WBL,2,1,1,,306.0,0.6535947712418301,http://openstreetmap.org/node/5697454669,"LINESTRING (-111.9451579696323 33.4307656933461, -111.9452411992332 33.43069280975602)"
12017,2,0,000010_000100,6,50,50,10,60,,,10,60,,WBT,2,1,2,,1326.0000000000002,0.37707390648567113,http://openstreetmap.org/node/5697454669,"LINESTRING (-111.9451579696323 33.4307656933461, -111.9453300770964 33.43076406819693)"
12026,1,0,000000_000006,1,6,6,0,6,,,54,60,,EBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/5697454674,"LINESTRING (-111.9452181019998 33.43055153450107, -111.945056445899 33.43058560925809)"
12027,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/5697454674,"LINESTRING (-111.9452181019998 33.43055153450107, -111.945046074708 33.43055621913947)"
12025,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/5697454674,"LINESTRING (-111.945046074708 33.43055621913947, -111.9452181019998 33.43055153450107)"
12024,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/5697454674,"LINESTRING (-111.945046074708 33.43055621913947, -111.945056445899 33.43058560925809)"
12022,3,0,000037_000044,7,6,6,37,44,,,54,60,,SBL,2,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/5697454674,"LINESTRING (-111.9452050595832 33.43059013331573, -111.945046074708 33.43055621913947)"
12023,4,0,000044_000100,8,15,15,44,60,,,45,60,,SBR,2,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/5697454674,"LINESTRING (-111.9452050595832 33.43059013331573, -111.9452181019998 33.43055153450107)"
12031,1,0,000000_000006,1,6,6,0,6,,,54,60,,EBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/5697454679,"LINESTRING (-111.9451224610539 33.43076600876444, -111.9450777002789 33.43083008189038)"
12030,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/5697454679,"LINESTRING (-111.9451224610539 33.43076600876444, -111.9449503535819 33.43076763362552)"
12028,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/5697454679,"LINESTRING (-111.9449503535819 33.43076763362552, -111.9451224610539 33.43076600876444)"
12029,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/5697454679,"LINESTRING (-111.9449503535819 33.43076763362552, -111.9450777002789 33.43083008189038)"
12034,3,0,000037_000044,3,6,6,37,44,,,54,60,,NBL,1,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/5697454679,"LINESTRING (-111.945035441195 33.43069461965463, -111.9450777002789 33.43083008189038)"
12032,4,0,000044_000100,4,15,15,44,60,,,45,60,,NBR,1,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/5697454679,"LINESTRING (-111.945035441195 33.43069461965463, -111.9449503535819 33.43076763362552)"
12035,3,0,000037_000044,7,6,6,37,44,,,54,60,,SBL,2,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/5697454679,"LINESTRING (-111.9450777002789 33.43083008189038, -111.9449503535819 33.43076763362552)"
12036,4,0,000044_000100,8,15,15,44,60,,,45,60,,SBR,2,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/5697454679,"LINESTRING (-111.9450777002789 33.43083008189038, -111.9451224610539 33.43076600876444)"
12075,3,0,000037_000044,3,6,6,37,44,,,54,60,,EBL,1,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/5700838099,"LINESTRING (-111.9092014088766 33.41584308016497, -111.9090302181796 33.41583300080446)"
12078,4,0,000044_000100,4,15,15,44,60,,,45,60,,EBR,1,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/5700838099,"LINESTRING (-111.9092014088766 33.41584308016497, -111.9092015737204 33.4158420816432)"
12048,1,0,000000_000006,1,6,6,0,6,,,54,60,,NBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/5700838099,"LINESTRING (-111.909116058746 33.4157605276277, -111.9092014088766 33.41584308016497)"
12044,2,0,000006_000037,2,31,31,6,37,,,29,60,,NBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/5700838099,"LINESTRING (-111.909116058746 33.4157605276277, -111.9090302181796 33.41583300080446)"
12050,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/5700838099,"LINESTRING (-111.9090302181796 33.41583300080446, -111.909116058746 33.4157605276277)"
12054,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/5700838099,"LINESTRING (-111.9090302181796 33.41583300080446, -111.9092014088766 33.41584308016497)"
12083,2,0,000005_000047,2,47,47,5,47,,,0,47,,NBT,1,1,2,,1594.987373737374,0.3134821053964836,http://openstreetmap.org/node/5700838104,"LINESTRING (-111.9090290572355 33.41644850006114, -111.9091137858181 33.41652088140381)"
12082,2,0,000005_000047,2,47,47,5,47,,,0,47,,NBR,1,1,2,,1594.987373737374,0.3134821053964836,http://openstreetmap.org/node/5700838104,"LINESTRING (-111.9091156396251 33.41637657923044, -111.9090290572355 33.41644850006114)"
12080,2,0,000005_000047,6,47,47,5,47,,,0,47,,SBT,2,1,2,,1594.987373737374,0.3134821053964836,http://openstreetmap.org/node/5700838104,"LINESTRING (-111.9091137858181 33.41652088140381, -111.9090290572355 33.41644850006114)"
12090,3,0,000037_000044,3,6,6,37,44,,,54,60,,EBL,1,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/5770246246,"LINESTRING (-111.939965916739 33.41304974257592, -111.9398844678269 33.41314122577093)"
12089,4,0,000044_000100,4,15,15,44,60,,,45,60,,EBR,1,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/5770246246,"LINESTRING (-111.939965916739 33.41304974257592, -111.9398830058649 33.41299691951515)"
12086,1,0,000000_000006,1,6,6,0,6,,,54,60,,NBL,1,1,1,,424.1052631578948,0.9431620749565648,http://openstreetmap.org/node/5770246246,"LINESTRING (-111.9398830058649 33.41299691951515, -111.939965916739 33.41304974257592)"
12085,2,0,000006_000037,2,31,31,6,37,,,29,60,,NBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/5770246246,"LINESTRING (-111.9398830058649 33.41299691951515, -111.9398844678269 33.41314122577093)"
12087,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/5770246246,"LINESTRING (-111.9398844678269 33.41314122577093, -111.9398830058649 33.41299691951515)"
12088,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/5770246246,"LINESTRING (-111.9398844678269 33.41314122577093, -111.939965916739 33.41304974257592)"
12143,1,0,000000_000005,1,5,5,0,5,,,55,60,,EBL,1,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/5806074003,"LINESTRING (-111.9177848864162 33.41938968612624, -111.9177109158877 33.41950153531663)"
12150,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBT,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/5806074003,"LINESTRING (-111.9177848864162 33.41938968612624, -111.9176272903686 33.41943537658523)"
12149,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBR,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/5806074003,"LINESTRING (-111.9177848864162 33.41938968612624, -111.9176750033545 33.41936467477147)"
12200,1,0,000000_000005,5,5,5,0,5,,,55,60,,WBL,2,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/5806074003,"LINESTRING (-111.9176272903686 33.41943537658523, -111.9176750033545 33.41936467477147)"
12196,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBT,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/5806074003,"LINESTRING (-111.9176272903686 33.41943537658523, -111.9177848864162 33.41938968612624)"
12195,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBR,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/5806074003,"LINESTRING (-111.9176272903686 33.41943537658523, -111.917627973201 33.41944025067296)"
12186,3,0,000030_000035,3,5,5,30,35,,,55,60,,NBL,1,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/5806074003,"LINESTRING (-111.9176750033545 33.41936467477147, -111.9177848864162 33.41938968612624)"
12183,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBT,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/5806074003,"LINESTRING (-111.9176750033545 33.41936467477147, -111.9177109158877 33.41950153531663)"
12190,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBR,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/5806074003,"LINESTRING (-111.9176750033545 33.41936467477147, -111.9176272903686 33.41943537658523)"
12120,3,0,000030_000035,7,5,5,30,35,,,55,60,,SBL,2,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/5806074003,"LINESTRING (-111.9177109158877 33.41950153531663, -111.9176272903686 33.41943537658523)"
12119,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBT,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/5806074003,"LINESTRING (-111.9177109158877 33.41950153531663, -111.9176750033545 33.41936467477147)"
12115,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBR,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/5806074003,"LINESTRING (-111.9177109158877 33.41950153531663, -111.9177848864162 33.41938968612624)"
12205,1,0,000000_000010,1,10,10,0,10,,,50,60,,EBL,1,1,1,,306.0,0.6535947712418301,http://openstreetmap.org/node/5986666325,"LINESTRING (-111.9407996109831 33.42135712733737, -111.9406541036423 33.42136829736055)"
12206,2,0,000010_000100,2,50,50,10,60,,,10,60,,EBT,1,1,2,,1326.0000000000002,0.37707390648567113,http://openstreetmap.org/node/5986666325,"LINESTRING (-111.9407996109831 33.42135712733737, -111.9406468423141 33.42129070034154)"
12203,1,0,000000_000010,5,10,10,0,10,,,50,60,,WBL,2,1,1,,306.0,0.6535947712418301,http://openstreetmap.org/node/5986666325,"LINESTRING (-111.9406541036423 33.42136829736055, -111.9406468423141 33.42129070034154)"
12209,2,0,000010_000100,6,50,50,10,60,,,10,60,,WBT,2,1,2,,1326.0000000000002,0.37707390648567113,http://openstreetmap.org/node/5986666325,"LINESTRING (-111.9406468423141 33.42129070034154, -111.9407996109831 33.42135712733737)"
12208,2,0,000010_000100,6,50,50,10,60,,,10,60,,WBR,2,1,2,,1326.0000000000002,0.37707390648567113,http://openstreetmap.org/node/5986666325,"LINESTRING (-111.9406468423141 33.42129070034154, -111.9406541036423 33.42136829736055)"
12211,1,0,000000_000006,1,6,6,0,6,,,54,60,,EBL,1,1,1,,424.1052631578948,0.9431620749565648,http://openstreetmap.org/node/6058475294,"LINESTRING (-111.9386299681346 33.4074184963476, -111.9385598385321 33.40748839344758)"
12210,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/6058475294,"LINESTRING (-111.9386299681346 33.4074184963476, -111.9384579131604 33.40741851085504)"
12212,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/6058475294,"LINESTRING (-111.9384579131604 33.40741851085504, -111.9386299681346 33.4074184963476)"
12213,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/6058475294,"LINESTRING (-111.9384579131604 33.40741851085504, -111.9385598385321 33.40748839344758)"
12215,3,0,000037_000044,7,6,6,37,44,,,54,60,,SBL,2,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/6058475294,"LINESTRING (-111.9385598385321 33.40748839344758, -111.9384579131604 33.40741851085504)"
12214,4,0,000044_000100,8,15,15,44,60,,,45,60,,SBR,2,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/6058475294,"LINESTRING (-111.9385598385321 33.40748839344758, -111.9386299681346 33.4074184963476)"
12217,3,0,000026_000029,3,8,8,26,29,,,21,29,,EBL,1,2,3,,540.0090187590187,0.3703641847679045,http://openstreetmap.org/node/6283476043,"LINESTRING (-111.9147803757596 33.43216974971132, -111.9146588114971 33.43225279044604)"
12219,2,0,000005_000026,6,21,21,5,26,,,8,29,,SBR,2,1,2,,1195.7233044733043,0.418156941601336,http://openstreetmap.org/node/6283476043,"LINESTRING (-111.9146588114971 33.43225279044604, -111.9147803757596 33.43216974971132)"
12222,1,0,000000_000006,1,6,6,0,6,,,54,60,,EBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/6442049052,"LINESTRING (-111.9450952033907 33.42944549399074, -111.9449230992458 33.42944540114862)"
12223,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/6442049052,"LINESTRING (-111.9450952033907 33.42944549399074, -111.944935438187 33.42940904775693)"
12225,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/6442049052,"LINESTRING (-111.944935438187 33.42940904775693, -111.9450952033907 33.42944549399074)"
12224,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/6442049052,"LINESTRING (-111.944935438187 33.42940904775693, -111.9449230992458 33.42944540114862)"
12221,3,0,000037_000044,7,6,6,37,44,,,54,60,,SBL,2,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/6442049052,"LINESTRING (-111.9449230992458 33.42944540114862, -111.944935438187 33.42940904775693)"
12220,4,0,000044_000100,8,15,15,44,60,,,45,60,,SBR,2,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/6442049052,"LINESTRING (-111.9449230992458 33.42944540114862, -111.9450952033907 33.42944549399074)"
12228,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/6442049053,"LINESTRING (-111.9450169414828 33.43055700853934, -111.9448448900546 33.43056095879176)"
12229,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBR,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/6442049053,"LINESTRING (-111.9450169414828 33.43055700853934, -111.94492773553 33.43048723078088)"
12227,1,0,000000_000006,5,6,6,0,6,,,54,60,,WBL,2,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/6442049053,"LINESTRING (-111.9448448900546 33.43056095879176, -111.94492773553 33.43048723078088)"
12226,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/6442049053,"LINESTRING (-111.9448448900546 33.43056095879176, -111.9450169414828 33.43055700853934)"
12231,3,0,000037_000044,3,6,6,37,44,,,54,60,,NBL,1,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/6442049053,"LINESTRING (-111.94492773553 33.43048723078088, -111.9450169414828 33.43055700853934)"
12230,4,0,000044_000100,4,15,15,44,60,,,45,60,,NBR,1,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/6442049053,"LINESTRING (-111.94492773553 33.43048723078088, -111.9448448900546 33.43056095879176)"
12232,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/6442049054,"LINESTRING (-111.9453961803406 33.43054662112998, -111.9452784331527 33.43054988336898)"
12233,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBR,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/6442049054,"LINESTRING (-111.9453961803406 33.43054662112998, -111.9453527004762 33.43047604656021)"
12235,1,0,000000_000006,5,6,6,0,6,,,54,60,,WBL,2,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/6442049054,"LINESTRING (-111.9452784331527 33.43054988336898, -111.9453527004762 33.43047604656021)"
12234,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/6442049054,"LINESTRING (-111.9452784331527 33.43054988336898, -111.9453961803406 33.43054662112998)"
12236,3,0,000037_000044,3,6,6,37,44,,,54,60,,NBL,1,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/6442049054,"LINESTRING (-111.9453527004762 33.43047604656021, -111.9453961803406 33.43054662112998)"
12237,4,0,000044_000100,4,15,15,44,60,,,45,60,,NBR,1,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/6442049054,"LINESTRING (-111.9453527004762 33.43047604656021, -111.9452784331527 33.43054988336898)"
12241,1,0,000000_000006,1,6,6,0,6,,,54,60,,EBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/6453652435,"LINESTRING (-111.9447783414629 33.42546283797054, -111.9446976097553 33.4255433893418)"
12240,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/6453652435,"LINESTRING (-111.9447783414629 33.42546283797054, -111.9446068374201 33.42547060214863)"
12238,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/6453652435,"LINESTRING (-111.9446068374201 33.42547060214863, -111.9447781644319 33.42548101149461)"
12239,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/6453652435,"LINESTRING (-111.9446068374201 33.42547060214863, -111.9446976097553 33.4255433893418)"
12242,3,0,000037_000044,7,6,6,37,44,,,54,60,,SBL,2,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/6453652435,"LINESTRING (-111.9446976097553 33.4255433893418, -111.9446068374201 33.42547060214863)"
12243,4,0,000044_000100,8,15,15,44,60,,,45,60,,SBR,2,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/6453652435,"LINESTRING (-111.9446976097553 33.4255433893418, -111.9447781644319 33.42548101149461)"
12287,3,0,000019_000047,3,27,27,19,47,,,33,60,,EBL,1,2,3,,79.74062816616009,2.5081317340922946,http://openstreetmap.org/node/6496439522,"LINESTRING (-111.9290963193909 33.40739857626384, -111.9290291515398 33.4075149614156)"
12289,4,0,000047_000100,4,14,14,47,60,,,46,60,,EBT,1,2,4,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/6496439522,"LINESTRING (-111.9290963193909 33.40739857626384, -111.9289423126224 33.40744378495651)"
12293,4,0,000047_000100,4,14,14,47,60,,,46,60,,EBR,1,2,4,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/6496439522,"LINESTRING (-111.9290963193909 33.40739857626384, -111.9290741539463 33.40738172872559)"
12279,3,0,000019_000047,7,27,27,19,47,,,33,60,,WBL,2,2,3,,762.5197568389058,0.2622882859181485,http://openstreetmap.org/node/6496439522,"LINESTRING (-111.928957113342 33.40740233227941, -111.9290741539463 33.40738172872559)"
12275,4,0,000047_000100,8,14,14,47,60,,,46,60,,WBR,2,2,4,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/6496439522,"LINESTRING (-111.928957113342 33.40740233227941, -111.9289423126224 33.40744378495651)"
12272,1,0,000000_000005,1,5,5,0,5,,,55,60,,NBL,1,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/6496439522,"LINESTRING (-111.928971889258 33.40738835276035, -111.9290741539463 33.40738172872559)"
12294,2,0,000005_000019,2,14,14,5,19,,,46,60,,NBT,1,1,2,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/6496439522,"LINESTRING (-111.9290741539463 33.40738172872559, -111.9290291515398 33.4075149614156)"
12298,2,0,000005_000019,2,14,14,5,19,,,46,60,,NBR,1,1,2,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/6496439522,"LINESTRING (-111.9290741539463 33.40738172872559, -111.928957113342 33.40740233227941)"
12247,1,0,000000_000005,5,5,5,0,5,,,55,60,,SBL,2,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/6496439522,"LINESTRING (-111.9290291515398 33.4075149614156, -111.928957113342 33.40740233227941)"
12250,2,0,000005_000019,6,14,14,5,19,,,46,60,,SBT,2,1,2,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/6496439522,"LINESTRING (-111.9290291515398 33.4075149614156, -111.9290741539463 33.40738172872559)"
12249,2,0,000005_000019,6,14,14,5,19,,,46,60,,SBR,2,1,2,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/6496439522,"LINESTRING (-111.9290291515398 33.4075149614156, -111.9290963193909 33.40739857626384)"
12307,1,0,000000_000027,1,27,27,0,27,,,33,60,,EBL,1,1,1,,79.74062816616009,2.5081317340922946,http://openstreetmap.org/node/6496439524,"LINESTRING (-111.9312244104163 33.40743207423792, -111.9311383861083 33.40750488959013)"
12310,2,0,000027_000042,2,14,14,27,42,,,46,60,,EBT,1,1,2,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/6496439524,"LINESTRING (-111.9312244104163 33.40743207423792, -111.931072717811 33.40738610251609)"
12308,2,0,000027_000042,2,14,14,27,42,,,46,60,,EBR,1,1,2,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/6496439524,"LINESTRING (-111.9312244104163 33.40743207423792, -111.9311361451359 33.407360597302)"
