mvmt_id,timing_phase_id,timing_plan_id,signal_phase_num,min_green,max_green,extension,clearance,walk_time,ped_clearance,ring,barrier,position,geometry
825,1,0,6,49,49,,,11,,,,7121927017,"LINESTRING (-111.9288476 33.4235824, -111.929686 33.4241011, -111.9290798 33.4242989)"
820,2,0,8,10,10,,,50,,,,7121927017,"LINESTRING (-111.9304264 33.4231268, -111.929686 33.4241011, -111.9290798 33.4242989)"
821,2,0,9,10,10,,,50,,,,7121927017,"LINESTRING (-111.9304264 33.4231268, -111.929686 33.4241011, -111.9288476 33.4235824)"
829,3,0,1,12,12,,,13,,,,7121927018,"LINESTRING (-111.9288476 33.4235824, -111.9278751 33.4233106, -111.9275146 33.4245016)"
828,3,0,3,12,12,,,13,,,,7121927018,"LINESTRING (-111.9288476 33.4235824, -111.9278751 33.4233106, -111.9274588 33.4220137)"
826,1,0,7,5,5,,,20,,,,7121927018,"LINESTRING (-111.9274588 33.4220137, -111.9278751 33.4233106, -111.9288476 33.4235824)"
827,2,0,8,12,12,,,13,,,,7121927018,"LINESTRING (-111.9274588 33.4220137, -111.9278751 33.4233106, -111.9275146 33.4245016)"
830,2,0,11,12,12,,,13,,,,7121927018,"LINESTRING (-111.9275146 33.4245016, -111.9278751 33.4233106, -111.9274588 33.4220137)"
831,2,0,12,12,12,,,13,,,,7121927018,"LINESTRING (-111.9275146 33.4245016, -111.9278751 33.4233106, -111.9288476 33.4235824)"
832,1,0,4,5,5,,,5,,,,7125038250,"LINESTRING (-111.940778 33.4264585, -111.9412594 33.4264482, -111.9412674 33.4261177)"
833,1,0,8,5,5,,,5,,,,7241586262,"LINESTRING (-111.9262744 33.4089, -111.9262783 33.4094872, -111.9262799 33.4098462)"
835,1,0,11,5,5,,,5,,,,7241586262,"LINESTRING (-111.926503 33.4097547, -111.9262783 33.4094872, -111.9262744 33.4089)"
838,1,0,7,5,5,,,5,,,,7241586266,"LINESTRING (-111.9262799 33.4098462, -111.9262808 33.4099305, -111.926503 33.4097547)"
837,1,0,8,5,5,,,5,,,,7241586266,"LINESTRING (-111.9262799 33.4098462, -111.9262808 33.4099305, -111.9262827 33.4100947)"
839,1,0,11,5,5,,,5,,,,7241586266,"LINESTRING (-111.9262827 33.4100947, -111.9262808 33.4099305, -111.9262799 33.4098462)"
840,1,0,12,5,5,,,5,,,,7241586266,"LINESTRING (-111.9262827 33.4100947, -111.9262808 33.4099305, -111.926503 33.4097547)"
841,1,0,8,5,5,,,5,,,,7241586272,"LINESTRING (-111.9262808 33.4099305, -111.9262827 33.4100947, -111.9262835 33.4101537)"
842,1,0,9,5,5,,,5,,,,7241586272,"LINESTRING (-111.9262808 33.4099305, -111.9262827 33.4100947, -111.9257941 33.4101273)"
844,1,0,10,5,5,,,5,,,,7241586272,"LINESTRING (-111.9262835 33.4101537, -111.9262827 33.4100947, -111.9257941 33.4101273)"
843,1,0,11,5,5,,,5,,,,7241586272,"LINESTRING (-111.9262835 33.4101537, -111.9262827 33.4100947, -111.9262808 33.4099305)"
847,1,0,4,7,7,,,10,,,,7241586275,"LINESTRING (-111.9257941 33.4101273, -111.9262835 33.4101537, -111.9262827 33.4100947)"
848,1,0,6,7,7,,,10,,,,7241586275,"LINESTRING (-111.9257941 33.4101273, -111.9262835 33.4101537, -111.9262882 33.4105131)"
845,3,0,8,5,5,,,12,,,,7241586275,"LINESTRING (-111.9262827 33.4100947, -111.9262835 33.4101537, -111.9262882 33.4105131)"
846,3,0,11,5,5,,,12,,,,7241586275,"LINESTRING (-111.9262882 33.4105131, -111.9262835 33.4101537, -111.9262827 33.4100947)"
855,3,0,1,12,12,,,13,,,,41529701;2704829968,"LINESTRING (-111.9275146 33.4245016, -111.9263026 33.4245036, -111.9262149 33.4275095)"
856,3,0,3,12,12,,,13,,,,41529701;2704829968,"LINESTRING (-111.9275146 33.4245016, -111.9263026 33.4245036, -111.9263882 33.4238834)"
851,1,0,7,5,5,,,20,,,,41529701;2704829968,"LINESTRING (-111.9262248 33.4242002, -111.9263026 33.4245036, -111.9275146 33.4245016)"
849,2,0,8,12,12,,,13,,,,41529701;2704829968,"LINESTRING (-111.9262248 33.4242002, -111.9263026 33.4245036, -111.9262149 33.4275095)"
853,2,0,11,12,12,,,13,,,,41529701;2704829968,"LINESTRING (-111.926379 33.4250061, -111.9263026 33.4245036, -111.9263882 33.4238834)"
854,2,0,12,12,12,,,13,,,,41529701;2704829968,"LINESTRING (-111.926379 33.4250061, -111.9263026 33.4245036, -111.9275146 33.4245016)"
859,1,0,1,19,19,,,19,,,,41529740;2625359015,"LINESTRING (-111.9412665 33.4243385, -111.9400155 33.4243443, -111.939958 33.4251292)"
858,1,0,2,19,19,,,19,,,,41529740;2625359015,"LINESTRING (-111.9412665 33.4243385, -111.9400155 33.4243443, -111.9391418 33.4243489)"
857,1,0,3,19,19,,,19,,,,41529740;2625359015,"LINESTRING (-111.9412665 33.4243385, -111.9400155 33.4243443, -111.9400646 33.4234469)"
865,1,0,4,19,19,,,19,,,,41529740;2625359015,"LINESTRING (-111.9391418 33.4243489, -111.9400155 33.4243443, -111.9400646 33.4234469)"
864,1,0,5,19,19,,,19,,,,41529740;2625359015,"LINESTRING (-111.9391418 33.4243489, -111.9400155 33.4243443, -111.9412665 33.4243385)"
866,1,0,6,19,19,,,19,,,,41529740;2625359015,"LINESTRING (-111.9391418 33.4243489, -111.9400155 33.4243443, -111.939958 33.4251292)"
867,2,0,7,19,19,,,19,,,,41529740;2625359015,"LINESTRING (-111.9399588 33.4240116, -111.9400155 33.4243443, -111.9412665 33.4243385)"
870,2,0,8,19,19,,,19,,,,41529740;2625359015,"LINESTRING (-111.9399588 33.4240116, -111.9400155 33.4243443, -111.939958 33.4251292)"
869,2,0,9,19,19,,,19,,,,41529740;2625359015,"LINESTRING (-111.9399588 33.4240116, -111.9400155 33.4243443, -111.9391418 33.4243489)"
862,2,0,10,19,19,,,19,,,,41529740;2625359015,"LINESTRING (-111.9400789 33.424691, -111.9400155 33.4243443, -111.9391418 33.4243489)"
861,2,0,11,19,19,,,19,,,,41529740;2625359015,"LINESTRING (-111.9400789 33.424691, -111.9400155 33.4243443, -111.9400646 33.4234469)"
860,2,0,12,19,19,,,19,,,,41529740;2625359015,"LINESTRING (-111.9400789 33.424691, -111.9400155 33.4243443, -111.9412665 33.4243385)"
872,1,0,1,12,12,,,13,,,,41624261;330683946,"LINESTRING (-111.9370216 33.4146084, -111.9366099 33.4146716, -111.9366276 33.4162059)"
871,1,0,2,12,12,,,13,,,,41624261;330683946,"LINESTRING (-111.9370216 33.4146084, -111.9366099 33.4146716, -111.9349572 33.4146838)"
878,1,0,5,12,12,,,13,,,,41624261;330683946,"LINESTRING (-111.9361384 33.4147313, -111.9366099 33.4146716, -111.9381522 33.4149971)"
877,1,0,6,12,12,,,13,,,,41624261;330683946,"LINESTRING (-111.9361384 33.4147313, -111.9366099 33.4146716, -111.9366276 33.4162059)"
874,2,0,10,6,6,,,19,,,,41624261;330683946,"LINESTRING (-111.9366276 33.4162059, -111.9366099 33.4146716, -111.9349572 33.4146838)"
875,2,0,12,6,6,,,19,,,,41624261;330683946,"LINESTRING (-111.9366276 33.4162059, -111.9366099 33.4146716, -111.9381522 33.4149971)"
880,3,0,1,12,12,,,13,,,,41630200;2625359017,"LINESTRING (-111.940778 33.4264585, -111.9400208 33.4264643, -111.939964 33.4270359)"
879,3,0,3,12,12,,,13,,,,41630200;2625359017,"LINESTRING (-111.940778 33.4264585, -111.9400208 33.4264643, -111.9400785 33.4260353)"
884,1,0,7,5,5,,,20,,,,41630200;2625359017,"LINESTRING (-111.9399637 33.426342, -111.9400208 33.4264643, -111.940778 33.4264585)"
886,2,0,8,12,12,,,13,,,,41630200;2625359017,"LINESTRING (-111.9399637 33.426342, -111.9400208 33.4264643, -111.939964 33.4270359)"
882,2,0,11,12,12,,,13,,,,41630200;2625359017,"LINESTRING (-111.9400156 33.427385, -111.9400208 33.4264643, -111.9400785 33.4260353)"
881,2,0,12,12,12,,,13,,,,41630200;2625359017,"LINESTRING (-111.9400156 33.427385, -111.9400208 33.4264643, -111.940778 33.4264585)"
893,1,0,1,19,19,,,19,,,,41662581;2625359021,"LINESTRING (-111.9427719 33.4275569, -111.9400156 33.427385, -111.939962 33.428)"
892,1,0,2,19,19,,,19,,,,41662581;2625359021,"LINESTRING (-111.9427719 33.4275569, -111.9400156 33.427385, -111.9395019 33.4273825)"
891,1,0,3,19,19,,,19,,,,41662581;2625359021,"LINESTRING (-111.9427719 33.4275569, -111.9400156 33.427385, -111.9400208 33.4264643)"
894,1,0,4,19,19,,,19,,,,41662581;2625359021,"LINESTRING (-111.9395019 33.4273825, -111.9400156 33.427385, -111.9400208 33.4264643)"
895,1,0,5,19,19,,,19,,,,41662581;2625359021,"LINESTRING (-111.9395019 33.4273825, -111.9400156 33.427385, -111.9427719 33.4275569)"
896,1,0,6,19,19,,,19,,,,41662581;2625359021,"LINESTRING (-111.9395019 33.4273825, -111.9400156 33.427385, -111.939962 33.428)"
898,2,0,7,19,19,,,19,,,,41662581;2625359021,"LINESTRING (-111.939964 33.4270359, -111.9400156 33.427385, -111.9427719 33.4275569)"
900,2,0,8,19,19,,,19,,,,41662581;2625359021,"LINESTRING (-111.939964 33.4270359, -111.9400156 33.427385, -111.939962 33.428)"
899,2,0,9,19,19,,,19,,,,41662581;2625359021,"LINESTRING (-111.939964 33.4270359, -111.9400156 33.427385, -111.9395019 33.4273825)"
889,2,0,10,19,19,,,19,,,,41662581;2625359021,"LINESTRING (-111.9400695 33.4274911, -111.9400156 33.427385, -111.9395019 33.4273825)"
887,2,0,11,19,19,,,19,,,,41662581;2625359021,"LINESTRING (-111.9400695 33.4274911, -111.9400156 33.427385, -111.9400208 33.4264643)"
888,2,0,12,19,19,,,19,,,,41662581;2625359021,"LINESTRING (-111.9400695 33.4274911, -111.9400156 33.427385, -111.9427719 33.4275569)"
902,1,0,1,19,19,,,19,,,,41662584;2625359016,"LINESTRING (-111.9412736 33.4254885, -111.9400202 33.4254921, -111.9399637 33.426342)"
903,1,0,2,19,19,,,19,,,,41662584;2625359016,"LINESTRING (-111.9412736 33.4254885, -111.9400202 33.4254921, -111.9394161 33.4254973)"
901,1,0,3,19,19,,,19,,,,41662584;2625359016,"LINESTRING (-111.9412736 33.4254885, -111.9400202 33.4254921, -111.9400789 33.424691)"
913,1,0,4,19,19,,,19,,,,41662584;2625359016,"LINESTRING (-111.9394161 33.4254973, -111.9400202 33.4254921, -111.9400789 33.424691)"
912,1,0,5,19,19,,,19,,,,41662584;2625359016,"LINESTRING (-111.9394161 33.4254973, -111.9400202 33.4254921, -111.9412736 33.4254885)"
914,1,0,6,19,19,,,19,,,,41662584;2625359016,"LINESTRING (-111.9394161 33.4254973, -111.9400202 33.4254921, -111.9399637 33.426342)"
908,2,0,7,19,19,,,19,,,,41662584;2625359016,"LINESTRING (-111.939958 33.4251292, -111.9400202 33.4254921, -111.9412736 33.4254885)"
910,2,0,8,19,19,,,19,,,,41662584;2625359016,"LINESTRING (-111.939958 33.4251292, -111.9400202 33.4254921, -111.9399637 33.426342)"
911,2,0,9,19,19,,,19,,,,41662584;2625359016,"LINESTRING (-111.939958 33.4251292, -111.9400202 33.4254921, -111.9394161 33.4254973)"
907,2,0,10,19,19,,,19,,,,41662584;2625359016,"LINESTRING (-111.9400785 33.4260353, -111.9400202 33.4254921, -111.9394161 33.4254973)"
905,2,0,11,19,19,,,19,,,,41662584;2625359016,"LINESTRING (-111.9400785 33.4260353, -111.9400202 33.4254921, -111.9400789 33.424691)"
904,2,0,12,19,19,,,19,,,,41662584;2625359016,"LINESTRING (-111.9400785 33.4260353, -111.9400202 33.4254921, -111.9412736 33.4254885)"
921,1,0,1,19,19,,,19,,,,41662587;2625359013,"LINESTRING (-111.9414555 33.4238427, -111.9400186 33.4231921, -111.9399588 33.4240116)"
920,1,0,2,19,19,,,19,,,,41662587;2625359013,"LINESTRING (-111.9414555 33.4238427, -111.9400186 33.4231921, -111.9381595 33.4231914)"
919,1,0,3,19,19,,,19,,,,41662587;2625359013,"LINESTRING (-111.9414555 33.4238427, -111.9400186 33.4231921, -111.9400741 33.4225274)"
922,1,0,4,19,19,,,19,,,,41662587;2625359013,"LINESTRING (-111.9381595 33.4231914, -111.9400186 33.4231921, -111.9400741 33.4225274)"
923,1,0,5,19,19,,,19,,,,41662587;2625359013,"LINESTRING (-111.9381595 33.4231914, -111.9400186 33.4231921, -111.9414555 33.4238427)"
924,1,0,6,19,19,,,19,,,,41662587;2625359013,"LINESTRING (-111.9381595 33.4231914, -111.9400186 33.4231921, -111.9399588 33.4240116)"
926,2,0,7,19,19,,,19,,,,41662587;2625359013,"LINESTRING (-111.9399634 33.422988, -111.9400186 33.4231921, -111.9414555 33.4238427)"
928,2,0,8,19,19,,,19,,,,41662587;2625359013,"LINESTRING (-111.9399634 33.422988, -111.9400186 33.4231921, -111.9399588 33.4240116)"
927,2,0,9,19,19,,,19,,,,41662587;2625359013,"LINESTRING (-111.9399634 33.422988, -111.9400186 33.4231921, -111.9381595 33.4231914)"
917,2,0,10,19,19,,,19,,,,41662587;2625359013,"LINESTRING (-111.9400646 33.4234469, -111.9400186 33.4231921, -111.9381595 33.4231914)"
915,2,0,11,19,19,,,19,,,,41662587;2625359013,"LINESTRING (-111.9400646 33.4234469, -111.9400186 33.4231921, -111.9400741 33.4225274)"
916,2,0,12,19,19,,,19,,,,41662587;2625359013,"LINESTRING (-111.9400646 33.4234469, -111.9400186 33.4231921, -111.9414555 33.4238427)"
935,1,0,1,19,19,,,19,,,,41662590;2941419916;2941419917,"LINESTRING (-111.9407009 33.4219324, -111.9399568 33.4219351, -111.9399634 33.422988)"
934,1,0,2,19,19,,,19,,,,41662590;2941419916;2941419917,"LINESTRING (-111.9407009 33.4219324, -111.9399568 33.4219351, -111.9381457 33.4219425)"
933,1,0,3,19,19,,,19,,,,41662590;2941419916;2941419917,"LINESTRING (-111.9407009 33.4219324, -111.9399568 33.4219351, -111.9399653 33.420492)"
940,1,0,4,19,19,,,19,,,,41662590;2941419916;2941419917,"LINESTRING (-111.9390184 33.4219833, -111.9399568 33.4219351, -111.9399653 33.420492)"
941,1,0,5,19,19,,,19,,,,41662590;2941419916;2941419917,"LINESTRING (-111.9390184 33.4219833, -111.9399568 33.4219351, -111.9407009 33.4219324)"
943,1,0,6,19,19,,,19,,,,41662590;2941419916;2941419917,"LINESTRING (-111.9390184 33.4219833, -111.9399568 33.4219351, -111.9399634 33.422988)"
937,2,0,7,19,19,,,19,,,,41662590;2941419916;2941419917,"LINESTRING (-111.9398957 33.4212893, -111.9399568 33.4219351, -111.9407009 33.4219324)"
939,2,0,8,19,19,,,19,,,,41662590;2941419916;2941419917,"LINESTRING (-111.9398957 33.4212893, -111.9399568 33.4219351, -111.9399634 33.422988)"
938,2,0,9,19,19,,,19,,,,41662590;2941419916;2941419917,"LINESTRING (-111.9398957 33.4212893, -111.9399568 33.4219351, -111.9381457 33.4219425)"
931,2,0,10,19,19,,,19,,,,41662590;2941419916;2941419917,"LINESTRING (-111.9400741 33.4225274, -111.9399568 33.4219351, -111.9381457 33.4219425)"
929,2,0,11,19,19,,,19,,,,41662590;2941419916;2941419917,"LINESTRING (-111.9400741 33.4225274, -111.9399568 33.4219351, -111.9399653 33.420492)"
930,2,0,12,19,19,,,19,,,,41662590;2941419916;2941419917,"LINESTRING (-111.9400741 33.4225274, -111.9399568 33.4219351, -111.9407009 33.4219324)"
946,1,0,1,19,19,,,19,,,,41714336;2860653270,"LINESTRING (-111.9381457 33.4219425, -111.9366622 33.4219475, -111.9366746 33.4232058)"
944,1,0,2,19,19,,,19,,,,41714336;2860653270,"LINESTRING (-111.9381457 33.4219425, -111.9366622 33.4219475, -111.9349659 33.4219488)"
945,1,0,3,19,19,,,19,,,,41714336;2860653270,"LINESTRING (-111.9381457 33.4219425, -111.9366622 33.4219475, -111.9366407 33.4212929)"
953,1,0,4,19,19,,,19,,,,41714336;2860653270,"LINESTRING (-111.9349659 33.4219488, -111.9366622 33.4219475, -111.9366407 33.4212929)"
955,1,0,5,19,19,,,19,,,,41714336;2860653270,"LINESTRING (-111.9349659 33.4219488, -111.9366622 33.4219475, -111.9381457 33.4219425)"
954,1,0,6,19,19,,,19,,,,41714336;2860653270,"LINESTRING (-111.9349659 33.4219488, -111.9366622 33.4219475, -111.9366746 33.4232058)"
949,2,0,7,19,19,,,19,,,,41714336;2860653270,"LINESTRING (-111.9366407 33.4212929, -111.9366622 33.4219475, -111.9381457 33.4219425)"
948,2,0,8,19,19,,,19,,,,41714336;2860653270,"LINESTRING (-111.9366407 33.4212929, -111.9366622 33.4219475, -111.9366746 33.4232058)"
947,2,0,9,19,19,,,19,,,,41714336;2860653270,"LINESTRING (-111.9366407 33.4212929, -111.9366622 33.4219475, -111.9349659 33.4219488)"
950,2,0,10,19,19,,,19,,,,41714336;2860653270,"LINESTRING (-111.9366746 33.4232058, -111.9366622 33.4219475, -111.9349659 33.4219488)"
951,2,0,11,19,19,,,19,,,,41714336;2860653270,"LINESTRING (-111.9366746 33.4232058, -111.9366622 33.4219475, -111.9366407 33.4212929)"
952,2,0,12,19,19,,,19,,,,41714336;2860653270,"LINESTRING (-111.9366746 33.4232058, -111.9366622 33.4219475, -111.9381457 33.4219425)"
961,2,0,5,5,5,,,8,,,,316870186;2625358994,"LINESTRING (-111.9381522 33.4149971, -111.9395404 33.4160198, -111.9398371 33.4170325)"
957,1,0,8,8,8,,,5,,,,316870186;2625358994,"LINESTRING (-111.9399078 33.4147467, -111.9395404 33.4160198, -111.9398371 33.4170325)"
956,1,0,9,8,8,,,5,,,,316870186;2625358994,"LINESTRING (-111.9399078 33.4147467, -111.9395404 33.4160198, -111.9383 33.4149256)"
958,1,0,11,8,8,,,5,,,,316870186;2625358994,"LINESTRING (-111.9399667 33.4167979, -111.9395404 33.4160198, -111.9383 33.4149256)"
970,1,0,1,15,15,,,12,,,,330683940;330683969,"LINESTRING (-111.9267485 33.4146993, -111.9262901 33.4147683, -111.9262936 33.4155005)"
971,1,0,2,15,15,,,12,,,,330683940;330683969,"LINESTRING (-111.9267485 33.4146993, -111.9262901 33.4147683, -111.9252052 33.4147053)"
972,1,0,3,15,15,,,12,,,,330683940;330683969,"LINESTRING (-111.9267485 33.4146993, -111.9262901 33.4147683, -111.9262948 33.4140912)"
965,1,0,4,15,15,,,12,,,,330683940;330683969,"LINESTRING (-111.9258763 33.414841, -111.9262901 33.4147683, -111.9262948 33.4140912)"
962,1,0,5,15,15,,,12,,,,330683940;330683969,"LINESTRING (-111.9258763 33.414841, -111.9262901 33.4147683, -111.9273686 33.4148082)"
963,1,0,6,15,15,,,12,,,,330683940;330683969,"LINESTRING (-111.9258763 33.414841, -111.9262901 33.4147683, -111.9262936 33.4155005)"
973,2,0,7,11,11,,,16,,,,330683940;330683969,"LINESTRING (-111.9262948 33.4140912, -111.9262901 33.4147683, -111.9273686 33.4148082)"
974,2,0,8,11,11,,,16,,,,330683940;330683969,"LINESTRING (-111.9262948 33.4140912, -111.9262901 33.4147683, -111.9262936 33.4155005)"
975,2,0,9,11,11,,,16,,,,330683940;330683969,"LINESTRING (-111.9262948 33.4140912, -111.9262901 33.4147683, -111.9252052 33.4147053)"
967,2,0,10,11,11,,,16,,,,330683940;330683969,"LINESTRING (-111.9262936 33.4155005, -111.9262901 33.4147683, -111.9252052 33.4147053)"
968,2,0,11,11,11,,,16,,,,330683940;330683969,"LINESTRING (-111.9262936 33.4155005, -111.9262901 33.4147683, -111.9262948 33.4140912)"
966,2,0,12,11,11,,,16,,,,330683940;330683969,"LINESTRING (-111.9262936 33.4155005, -111.9262901 33.4147683, -111.9273686 33.4148082)"
983,1,0,1,19,19,,,19,,,,330683944;330683965,"LINESTRING (-111.9335205 33.4146455, -111.9327948 33.4147052, -111.933278 33.4160881)"
985,1,0,2,19,19,,,19,,,,330683944;330683965,"LINESTRING (-111.9335205 33.4146455, -111.9327948 33.4147052, -111.9314439 33.4146642)"
986,1,0,3,19,19,,,19,,,,330683944;330683965,"LINESTRING (-111.9335205 33.4146455, -111.9327948 33.4147052, -111.9327775 33.4135705)"
982,1,0,4,19,19,,,19,,,,330683944;330683965,"LINESTRING (-111.9322177 33.4147716, -111.9327948 33.4147052, -111.9327775 33.4135705)"
980,1,0,5,19,19,,,19,,,,330683944;330683965,"LINESTRING (-111.9322177 33.4147716, -111.9327948 33.4147052, -111.9342173 33.4147571)"
979,1,0,6,19,19,,,19,,,,330683944;330683965,"LINESTRING (-111.9322177 33.4147716, -111.9327948 33.4147052, -111.933278 33.4160881)"
988,2,0,7,19,19,,,19,,,,330683944;330683965,"LINESTRING (-111.9327775 33.4135705, -111.9327948 33.4147052, -111.9342173 33.4147571)"
987,2,0,8,19,19,,,19,,,,330683944;330683965,"LINESTRING (-111.9327775 33.4135705, -111.9327948 33.4147052, -111.933278 33.4160881)"
989,2,0,9,19,19,,,19,,,,330683944;330683965,"LINESTRING (-111.9327775 33.4135705, -111.9327948 33.4147052, -111.9314439 33.4146642)"
977,2,0,10,19,19,,,19,,,,330683944;330683965,"LINESTRING (-111.933278 33.4160881, -111.9327948 33.4147052, -111.9314439 33.4146642)"
978,2,0,11,19,19,,,19,,,,330683944;330683965,"LINESTRING (-111.933278 33.4160881, -111.9327948 33.4147052, -111.9327775 33.4135705)"
976,2,0,12,19,19,,,19,,,,330683944;330683965,"LINESTRING (-111.933278 33.4160881, -111.9327948 33.4147052, -111.9342173 33.4147571)"
997,3,0,2,10,10,,,50,,,,330683945;330683964,"LINESTRING (-111.9366099 33.4146716, -111.9349572 33.4146838, -111.9335205 33.4146455)"
998,3,0,3,10,10,,,50,,,,330683945;330683964,"LINESTRING (-111.9366099 33.4146716, -111.9349572 33.4146838, -111.9349493 33.414314)"
992,2,0,4,5,5,,,55,,,,330683945;330683964,"LINESTRING (-111.9342173 33.4147571, -111.9349572 33.4146838, -111.9349493 33.414314)"
990,3,0,5,10,10,,,50,,,,330683945;330683964,"LINESTRING (-111.9342173 33.4147571, -111.9349572 33.4146838, -111.9361384 33.4147313)"
999,1,0,7,49,49,,,11,,,,330683945;330683964,"LINESTRING (-111.9349493 33.414314, -111.9349572 33.4146838, -111.9361384 33.4147313)"
1000,1,0,9,49,49,,,11,,,,330683945;330683964,"LINESTRING (-111.9349493 33.414314, -111.9349572 33.4146838, -111.9335205 33.4146455)"
994,1,0,10,49,49,,,11,,,,330683945;330683964,"LINESTRING (-111.9349501 33.4150744, -111.9349572 33.4146838, -111.9335205 33.4146455)"
995,1,0,11,49,49,,,11,,,,330683945;330683964,"LINESTRING (-111.9349501 33.4150744, -111.9349572 33.4146838, -111.9349493 33.414314)"
993,1,0,12,49,49,,,11,,,,330683945;330683964,"LINESTRING (-111.9349501 33.4150744, -111.9349572 33.4146838, -111.9361384 33.4147313)"
1003,1,0,1,19,19,,,19,,,,1698683826;2625359006,"LINESTRING (-111.9412375 33.4190521, -111.939941 33.4190564, -111.9398606 33.4193366)"
1002,1,0,2,19,19,,,19,,,,1698683826;2625359006,"LINESTRING (-111.9412375 33.4190521, -111.939941 33.4190564, -111.9381178 33.419078)"
1001,1,0,3,19,19,,,19,,,,1698683826;2625359006,"LINESTRING (-111.9412375 33.4190521, -111.939941 33.4190564, -111.9400362 33.4176249)"
1009,1,0,4,19,19,,,19,,,,1698683826;2625359006,"LINESTRING (-111.9381178 33.419078, -111.939941 33.4190564, -111.9400362 33.4176249)"
1008,1,0,5,19,19,,,19,,,,1698683826;2625359006,"LINESTRING (-111.9381178 33.419078, -111.939941 33.4190564, -111.9412375 33.4190521)"
1010,1,0,6,19,19,,,19,,,,1698683826;2625359006,"LINESTRING (-111.9381178 33.419078, -111.939941 33.4190564, -111.9398606 33.4193366)"
1011,2,0,7,19,19,,,19,,,,1698683826;2625359006,"LINESTRING (-111.9398505 33.4187373, -111.939941 33.4190564, -111.9412375 33.4190521)"
1014,2,0,8,19,19,,,19,,,,1698683826;2625359006,"LINESTRING (-111.9398505 33.4187373, -111.939941 33.4190564, -111.9398606 33.4193366)"
1013,2,0,9,19,19,,,19,,,,1698683826;2625359006,"LINESTRING (-111.9398505 33.4187373, -111.939941 33.4190564, -111.9381178 33.419078)"
1006,2,0,10,19,19,,,19,,,,1698683826;2625359006,"LINESTRING (-111.9400338 33.4194368, -111.939941 33.4190564, -111.9381178 33.419078)"
1005,2,0,11,19,19,,,19,,,,1698683826;2625359006,"LINESTRING (-111.9400338 33.4194368, -111.939941 33.4190564, -111.9400362 33.4176249)"
1004,2,0,12,19,19,,,19,,,,1698683826;2625359006,"LINESTRING (-111.9400338 33.4194368, -111.939941 33.4190564, -111.9412375 33.4190521)"
1020,1,0,1,19,19,,,19,,,,1698683852;2625359008,"LINESTRING (-111.9411875 33.4204825, -111.9399653 33.420492, -111.939894 33.4211696)"
1021,1,0,2,19,19,,,19,,,,1698683852;2625359008,"LINESTRING (-111.9411875 33.4204825, -111.9399653 33.420492, -111.9397193 33.4204945)"
1019,1,0,3,19,19,,,19,,,,1698683852;2625359008,"LINESTRING (-111.9411875 33.4204825, -111.9399653 33.420492, -111.9400338 33.4194368)"
1026,1,0,4,19,19,,,19,,,,1698683852;2625359008,"LINESTRING (-111.9397193 33.4204945, -111.9399653 33.420492, -111.9400338 33.4194368)"
1027,1,0,5,19,19,,,19,,,,1698683852;2625359008,"LINESTRING (-111.9397193 33.4204945, -111.9399653 33.420492, -111.9411875 33.4204825)"
1028,1,0,6,19,19,,,19,,,,1698683852;2625359008,"LINESTRING (-111.9397193 33.4204945, -111.9399653 33.420492, -111.939894 33.4211696)"
1023,2,0,7,19,19,,,19,,,,1698683852;2625359008,"LINESTRING (-111.9398812 33.4202361, -111.9399653 33.420492, -111.9411875 33.4204825)"
1024,2,0,8,19,19,,,19,,,,1698683852;2625359008,"LINESTRING (-111.9398812 33.4202361, -111.9399653 33.420492, -111.939894 33.4211696)"
1025,2,0,9,19,19,,,19,,,,1698683852;2625359008,"LINESTRING (-111.9398812 33.4202361, -111.9399653 33.420492, -111.9397193 33.4204945)"
1018,2,0,10,19,19,,,19,,,,1698683852;2625359008,"LINESTRING (-111.9399568 33.4219351, -111.9399653 33.420492, -111.9397193 33.4204945)"
1015,2,0,11,19,19,,,19,,,,1698683852;2625359008,"LINESTRING (-111.9399568 33.4219351, -111.9399653 33.420492, -111.9400338 33.4194368)"
1016,2,0,12,19,19,,,19,,,,1698683852;2625359008,"LINESTRING (-111.9399568 33.4219351, -111.9399653 33.420492, -111.9411875 33.4204825)"
1034,1,0,1,19,19,,,19,,,,2065989239;2065989244;2065989250;2065989260,"LINESTRING (-111.9408253 33.4147456, -111.9399078 33.4147467, -111.9395404 33.4160198)"
1032,1,0,2,19,19,,,19,,,,2065989239;2065989244;2065989250;2065989260,"LINESTRING (-111.9408253 33.4147456, -111.9399078 33.4147467, -111.939166 33.4147167)"
1033,1,0,3,19,19,,,19,,,,2065989239;2065989244;2065989250;2065989260,"LINESTRING (-111.9408253 33.4147456, -111.9399078 33.4147467, -111.9399088 33.414649)"
1036,1,0,4,19,19,,,19,,,,2065989239;2065989244;2065989250;2065989260,"LINESTRING (-111.9383 33.4149256, -111.9399078 33.4147467, -111.9399088 33.414649)"
1038,1,0,5,19,19,,,19,,,,2065989239;2065989244;2065989250;2065989260,"LINESTRING (-111.9383 33.4149256, -111.9399078 33.4147467, -111.9408253 33.4147456)"
1037,1,0,6,19,19,,,19,,,,2065989239;2065989244;2065989250;2065989260,"LINESTRING (-111.9383 33.4149256, -111.9399078 33.4147467, -111.9395404 33.4160198)"
