name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_FFTT1,VDF_cap1
South Sierra Vista Drive,49,5597447,390,59,1,97.52959947169859,1,,,residential,6,"LINESTRING (-111.931125 33.4076055, -111.931128 33.4082162, -111.9312053 33.4083523, -111.9312568 33.4084598)",auto,1,0,,
South Ve Ella Circle,50,5597818,62,63,1,86.07452385046304,1,,,residential,6,"LINESTRING (-111.9108076 33.418129, -111.9108076 33.4175245, -111.910665 33.4174037)",auto,1,0,,
South Ve Ella Circle,51,5597818,63,62,1,86.07452385046304,1,,,residential,6,"LINESTRING (-111.910665 33.4174037, -111.9108076 33.4175245, -111.9108076 33.418129)",auto,1,0,,
West 14th Street,52,5598295,18,762,1,103.44551362664646,1,,,residential,6,"LINESTRING (-111.9443138 33.4139026, -111.9447391 33.413904, -111.9454283 33.4139083)",auto,1,0,,
West 14th Street,53,5598295,762,18,1,103.44551362664646,1,,,residential,6,"LINESTRING (-111.9454283 33.4139083, -111.9447391 33.413904, -111.9443138 33.4139026)",auto,1,0,,
East 15th Street,54,5600077,64,65,1,164.35660659705803,1,,,residential,6,"LINESTRING (-111.9397324 33.4119109, -111.9391432 33.4119218, -111.9379621 33.4119438)",auto,1,0,,
East 15th Street,55,5600077,65,64,1,164.35660659705803,1,,,residential,6,"LINESTRING (-111.9379621 33.4119438, -111.9391432 33.4119218, -111.9397324 33.4119109)",auto,1,0,,
East 15th Street,56,5600077,65,66,1,129.00755894980247,1,,,residential,6,"LINESTRING (-111.9379621 33.4119438, -111.9365723 33.4119575)",auto,1,0,,
East 15th Street,57,5600077,66,65,1,129.00755894980247,1,,,residential,6,"LINESTRING (-111.9365723 33.4119575, -111.9379621 33.4119438)",auto,1,0,,
East 15th Street,58,5600077,66,67,1,152.48132487696304,1,,,residential,6,"LINESTRING (-111.9365723 33.4119575, -111.9356828 33.4119665, -111.9350331 33.4119767, -111.9349297 33.4119783)",auto,1,0,,
East 15th Street,59,5600077,67,66,1,152.48132487696307,1,,,residential,6,"LINESTRING (-111.9349297 33.4119783, -111.9350331 33.4119767, -111.9356828 33.4119665, -111.9365723 33.4119575)",auto,1,0,,
East 15th Street,60,5600077,67,68,1,394.03269082468705,1,,,residential,6,"LINESTRING (-111.9349297 33.4119783, -111.9348272 33.41198, -111.9341669 33.4119912, -111.9316896 33.4120333, -111.9306853 33.4120477)",auto,1,0,,
East 15th Street,61,5600077,68,67,1,394.032690824687,1,,,residential,6,"LINESTRING (-111.9306853 33.4120477, -111.9316896 33.4120333, -111.9341669 33.4119912, -111.9348272 33.41198, -111.9349297 33.4119783)",auto,1,0,,
South Terrace Road,62,5600278,71,368,1,63.12125482554173,1,,,residential,6,"LINESTRING (-111.9209653 33.4128775, -111.9209524 33.4124279, -111.920949 33.41231)",auto,1,0,,
South Terrace Road,63,5600278,368,71,1,63.12125482554173,1,,,residential,6,"LINESTRING (-111.920949 33.41231, -111.9209524 33.4124279, -111.9209653 33.4128775)",auto,1,0,,
South Terrace Road,64,5600278,368,367,1,69.33290967285484,1,,,residential,6,"LINESTRING (-111.920949 33.41231, -111.9209422 33.4116865)",auto,1,0,,
South Terrace Road,65,5600278,367,368,1,69.33290967285484,1,,,residential,6,"LINESTRING (-111.9209422 33.4116865, -111.920949 33.41231)",auto,1,0,,
South Terrace Road,66,5600278,367,72,1,37.61757462399389,1,,,residential,6,"LINESTRING (-111.9209422 33.4116865, -111.9209439 33.4113482)",auto,1,0,,
South Terrace Road,67,5600278,72,367,1,37.61757462399389,1,,,residential,6,"LINESTRING (-111.9209439 33.4113482, -111.9209422 33.4116865)",auto,1,0,,
South Terrace Road,68,5600284,428,763,1,118.62306217766984,1,,,residential,6,"LINESTRING (-111.9226148 33.4074455, -111.9226149 33.4073739, -111.9226156 33.406838, -111.9226161 33.406717, -111.9226174 33.4063787)",auto,1,0,,
South Terrace Road,69,5600284,763,428,1,118.62306217766985,1,,,residential,6,"LINESTRING (-111.9226174 33.4063787, -111.9226161 33.406717, -111.9226156 33.406838, -111.9226149 33.4073739, -111.9226148 33.4074455)",auto,1,0,,
West Parkway Boulevard,70,5601059,19,764,1,103.85399104588947,1,,,residential,6,"LINESTRING (-111.9443094 33.4131817, -111.9447393 33.413184, -111.9451702 33.4131851, -111.9454283 33.4131862)",auto,1,0,,
West Parkway Boulevard,71,5601059,764,19,1,103.85399104588946,1,,,residential,6,"LINESTRING (-111.9454283 33.4131862, -111.9451702 33.4131851, -111.9447393 33.413184, -111.9443094 33.4131817)",auto,1,0,,
East Bonita Way,72,5601657,74,413,1,5.973785751251971,1,40,,residential,6,"LINESTRING (-111.9398422 33.4086532, -111.9397789 33.4086629)",auto,1,0,,
East Bonita Way,73,5601657,413,74,1,5.973785751251971,1,40,,residential,6,"LINESTRING (-111.9397789 33.4086629, -111.9398422 33.4086532)",auto,1,0,,
East Bonita Way,74,5601657,413,36,1,46.609169537768054,1,40,,residential,6,"LINESTRING (-111.9397789 33.4086629, -111.9392768 33.408668)",auto,1,0,,
East Bonita Way,75,5601657,36,413,1,46.609169537768054,1,40,,residential,6,"LINESTRING (-111.9392768 33.408668, -111.9397789 33.4086629)",auto,1,0,,
