mvmt_id,node_id,osm_node_id,name,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,lanes,ib_osm_node_id,ob_osm_node_id,type,penalty,capacity,ctrl_type,movement_str,geometry,volume,free_speed
633,102,83650654,,125,1,,123,1,,1,83650656,83553427,thru,,,,EBT,"LINESTRING (-111.8928025 40.7238236, -111.8918691 40.7238232, -111.8911081 40.723823)"
634,102,83650654,,125,1,,224,1,,1,83650656,83655374,left,,,,EBL,"LINESTRING (-111.8928025 40.7238236, -111.8918691 40.7238232, -111.8918744 40.725449)"
635,102,83650654,,223,1,,123,1,,1,83655374,83553427,left,,,,SBL,"LINESTRING (-111.8918744 40.725449, -111.8918691 40.7238232, -111.8911081 40.723823)"
636,102,83650654,,223,1,,124,1,,1,83655374,83650656,right,,,,SBR,"LINESTRING (-111.8918744 40.725449, -111.8918691 40.7238232, -111.8928025 40.7238236)"
637,103,83650656,,124,1,,126,1,,1,83650654,,thru,,,,WBT,"LINESTRING (-111.8918691 40.7238232, -111.8928025 40.7238236, -111.8933 40.7238238)"
638,103,83650656,,124,1,,220,1,,1,83650654,83655375,right,,,,WBR,"LINESTRING (-111.8918691 40.7238232, -111.8928025 40.7238236, -111.8927918 40.725451)"
639,103,83650656,,127,1,,125,1,,1,,83650654,thru,,,,EBT,"LINESTRING (-111.8933 40.7238238, -111.8928025 40.7238236, -111.8918691 40.7238232)"
640,103,83650656,,127,1,,220,1,,1,,83655375,left,,,,EBL,"LINESTRING (-111.8933 40.7238238, -111.8928025 40.7238236, -111.8927918 40.725451)"
641,103,83650656,,219,1,,125,1,,1,83655375,83650654,left,,,,SBL,"LINESTRING (-111.8927918 40.725451, -111.8928025 40.7238236, -111.8918691 40.7238232)"
642,103,83650656,,219,1,,126,1,,1,83655375,,right,,,,SBR,"LINESTRING (-111.8927918 40.725451, -111.8928025 40.7238236, -111.8933 40.7238238)"
643,104,83652391,,128,1,,130,1,,1,83553451,,thru,,,,WBT,"LINESTRING (-111.891042 40.7432861, -111.8925321 40.7432655, -111.8933 40.7432666)"
644,104,83652391,,128,1,,254,1,,1,83553451,83704151,right,,,,WBR,"LINESTRING (-111.891042 40.7432861, -111.8925321 40.7432655, -111.8925836 40.7448317)"
645,104,83652391,,128,1,,255,1,,1,83553451,83697971,left,,,,WBL,"LINESTRING (-111.891042 40.7432861, -111.8925321 40.7432655, -111.8925388 40.7415934)"
646,104,83652391,,131,1,,129,1,,1,,83553451,thru,,,,EBT,"LINESTRING (-111.8933 40.7432666, -111.8925321 40.7432655, -111.891042 40.7432861)"
647,104,83652391,,131,1,,254,1,,1,,83704151,left,,,,EBL,"LINESTRING (-111.8933 40.7432666, -111.8925321 40.7432655, -111.8925836 40.7448317)"
648,104,83652391,,131,1,,255,1,,1,,83697971,right,,,,EBR,"LINESTRING (-111.8933 40.7432666, -111.8925321 40.7432655, -111.8925388 40.7415934)"
649,104,83652391,,253,1,,129,1,,1,83704151,83553451,left,,,,SBL,"LINESTRING (-111.8925836 40.7448317, -111.8925321 40.7432655, -111.891042 40.7432861)"
650,104,83652391,,253,1,,130,1,,1,83704151,,right,,,,SBR,"LINESTRING (-111.8925836 40.7448317, -111.8925321 40.7432655, -111.8933 40.7432666)"
651,104,83652391,,253,1,,255,1,,1,83704151,83697971,thru,,,,SBT,"LINESTRING (-111.8925836 40.7448317, -111.8925321 40.7432655, -111.8925388 40.7415934)"
652,104,83652391,,256,1,,129,1,,1,83697971,83553451,right,,,,NBR,"LINESTRING (-111.8925388 40.7415934, -111.8925321 40.7432655, -111.891042 40.7432861)"
653,104,83652391,,256,1,,130,1,,1,83697971,,left,,,,NBL,"LINESTRING (-111.8925388 40.7415934, -111.8925321 40.7432655, -111.8933 40.7432666)"
654,104,83652391,,256,1,,254,1,,1,83697971,83704151,thru,,,,NBT,"LINESTRING (-111.8925388 40.7415934, -111.8925321 40.7432655, -111.8925836 40.7448317)"
655,105,83655374,,132,2,,134,2,,1,83553429,370482786,thru,,,,WBT,"LINESTRING (-111.891093 40.7254496, -111.8918744 40.725449, -111.8925728 40.7254503)"
656,105,83655374,,132,1,,223,1,,1,83553429,83650654,left,,,,WBL,"LINESTRING (-111.891093 40.7254496, -111.8918744 40.725449, -111.8918691 40.7238232)"
657,105,83655374,,135,1,,133,1,,1,370482786,83553429,thru,,,,EBT,"LINESTRING (-111.8925728 40.7254503, -111.8918744 40.725449, -111.891093 40.7254496)"
658,105,83655374,,135,2,,223,1,,1,370482786,83650654,right,,,,EBR,"LINESTRING (-111.8925728 40.7254503, -111.8918744 40.725449, -111.8918691 40.7238232)"
659,105,83655374,,224,1,,133,2,,1,83650654,83553429,right,,,,NBR,"LINESTRING (-111.8918691 40.7238232, -111.8918744 40.725449, -111.891093 40.7254496)"
660,105,83655374,,224,1,,134,1,,1,83650654,370482786,left,,,,NBL,"LINESTRING (-111.8918691 40.7238232, -111.8918744 40.725449, -111.8925728 40.7254503)"
661,106,83655375,,136,2,,138,2,,1,370482786,,thru,,,,WBT,"LINESTRING (-111.8925728 40.7254503, -111.8927918 40.725451, -111.8933 40.7254447)"
662,106,83655375,,136,1,,219,1,,1,370482786,83650656,left,,,,WBL,"LINESTRING (-111.8925728 40.7254503, -111.8927918 40.725451, -111.8928025 40.7238236)"
663,106,83655375,,139,1,,137,1,,1,,370482786,thru,,,,EBT,"LINESTRING (-111.8933 40.7254447, -111.8927918 40.725451, -111.8925728 40.7254503)"
664,106,83655375,,139,2,,219,1,,1,,83650656,right,,,,EBR,"LINESTRING (-111.8933 40.7254447, -111.8927918 40.725451, -111.8928025 40.7238236)"
665,106,83655375,,220,1,,137,2,,1,83650656,370482786,right,,,,NBR,"LINESTRING (-111.8928025 40.7238236, -111.8927918 40.725451, -111.8925728 40.7254503)"
666,106,83655375,,220,1,,138,1,,1,83650656,,left,,,,NBL,"LINESTRING (-111.8928025 40.7238236, -111.8927918 40.725451, -111.8933 40.7254447)"
667,108,83657047,,140,1,,142,1,,1,83657046,83657049,thru,,,,EBT,"LINESTRING (-111.887269 40.7322468, -111.8867521 40.7322479, -111.8854364 40.732254)"
668,108,83657047,,140,1,,157,1,,1,83657046,83542108,left,,,,EBL,"LINESTRING (-111.887269 40.7322468, -111.8867521 40.7322479, -111.8867339 40.7335329)"
669,108,83657047,,143,1,,141,1,,1,83657049,83657046,thru,,,,WBT,"LINESTRING (-111.8854364 40.732254, -111.8867521 40.7322479, -111.887269 40.7322468)"
670,108,83657047,,143,1,,157,1,,1,83657049,83542108,right,,,,WBR,"LINESTRING (-111.8854364 40.732254, -111.8867521 40.7322479, -111.8867339 40.7335329)"
671,108,83657047,,156,1,,141,1,,1,83542108,83657046,right,,,,SBR,"LINESTRING (-111.8867339 40.7335329, -111.8867521 40.7322479, -111.887269 40.7322468)"
672,108,83657047,,156,1,,142,1,,1,83542108,83657049,left,,,,SBL,"LINESTRING (-111.8867339 40.7335329, -111.8867521 40.7322479, -111.8854364 40.732254)"
673,109,83657049,,142,1,,144,1,,1,83657047,,thru,,,,EBT,"LINESTRING (-111.8867521 40.7322479, -111.8854364 40.732254, -111.883 40.7322627)"
674,109,83657049,,142,1,,559,1,,1,83657047,83542109,left,,,,EBL,"LINESTRING (-111.8867521 40.7322479, -111.8854364 40.732254, -111.8854299 40.7335299)"
675,109,83657049,,142,1,,560,1,,1,83657047,83659771,right,,,,EBR,"LINESTRING (-111.8867521 40.7322479, -111.8854364 40.732254, -111.8854321 40.7314851)"
676,109,83657049,,145,1,,143,1,,1,,83657047,thru,,,,WBT,"LINESTRING (-111.883 40.7322627, -111.8854364 40.732254, -111.8867521 40.7322479)"
677,109,83657049,,145,1,,559,1,,1,,83542109,right,,,,WBR,"LINESTRING (-111.883 40.7322627, -111.8854364 40.732254, -111.8854299 40.7335299)"
678,109,83657049,,145,1,,560,1,,1,,83659771,left,,,,WBL,"LINESTRING (-111.883 40.7322627, -111.8854364 40.732254, -111.8854321 40.7314851)"
679,109,83657049,,558,1,,143,1,,1,83542109,83657047,right,,,,SBR,"LINESTRING (-111.8854299 40.7335299, -111.8854364 40.732254, -111.8867521 40.7322479)"
680,109,83657049,,558,1,,144,1,,1,83542109,,left,,,,SBL,"LINESTRING (-111.8854299 40.7335299, -111.8854364 40.732254, -111.883 40.7322627)"
681,109,83657049,,558,1,,560,1,,1,83542109,83659771,thru,,,,SBT,"LINESTRING (-111.8854299 40.7335299, -111.8854364 40.732254, -111.8854321 40.7314851)"
682,109,83657049,,561,1,,143,1,,1,83659771,83657047,left,,,,NBL,"LINESTRING (-111.8854321 40.7314851, -111.8854364 40.732254, -111.8867521 40.7322479)"
683,109,83657049,,561,1,,144,1,,1,83659771,,right,,,,NBR,"LINESTRING (-111.8854321 40.7314851, -111.8854364 40.732254, -111.883 40.7322627)"
684,109,83657049,,561,1,,559,1,,1,83659771,83542109,thru,,,,NBT,"LINESTRING (-111.8854321 40.7314851, -111.8854364 40.732254, -111.8854299 40.7335299)"
685,111,83657377,,150,1,,152,1,,1,83620821,83657379,thru,,,,SBT,"LINESTRING (-111.8867624 40.7383548, -111.8867479 40.7367859, -111.8867381 40.7359167)"
686,111,83657377,,150,1,,497,1,,1,83620821,83621469;3529416874,right,,,,SBR,"LINESTRING (-111.8867624 40.7383548, -111.8867479 40.7367859, -111.8882175 40.7367835)"
687,111,83657377,,150,1,,498,1,,1,83620821,83659847,left,,,,SBL,"LINESTRING (-111.8867624 40.7383548, -111.8867479 40.7367859, -111.8853931 40.7367963)"
688,111,83657377,,153,1,,151,1,,1,83657379,83620821,thru,,,,NBT,"LINESTRING (-111.8867381 40.7359167, -111.8867479 40.7367859, -111.8867624 40.7383548)"
689,111,83657377,,153,1,,497,1,,1,83657379,83621469;3529416874,left,,,,NBL,"LINESTRING (-111.8867381 40.7359167, -111.8867479 40.7367859, -111.8882175 40.7367835)"
690,111,83657377,,153,1,,498,1,,1,83657379,83659847,right,,,,NBR,"LINESTRING (-111.8867381 40.7359167, -111.8867479 40.7367859, -111.8853931 40.7367963)"
691,111,83657377,,496,1,,151,1,,1,83621469;3529416874,83620821,left,,,,EBL,"LINESTRING (-111.8882175 40.7367835, -111.8867479 40.7367859, -111.8867624 40.7383548)"
692,111,83657377,,496,1,,152,1,,1,83621469;3529416874,83657379,right,,,,EBR,"LINESTRING (-111.8882175 40.7367835, -111.8867479 40.7367859, -111.8867381 40.7359167)"
693,111,83657377,,496,1,,498,1,,1,83621469;3529416874,83659847,thru,,,,EBT,"LINESTRING (-111.8882175 40.7367835, -111.8867479 40.7367859, -111.8853931 40.7367963)"
694,111,83657377,,499,1,,151,1,,1,83659847,83620821,right,,,,WBR,"LINESTRING (-111.8853931 40.7367963, -111.8867479 40.7367859, -111.8867624 40.7383548)"
695,111,83657377,,499,1,,152,1,,1,83659847,83657379,left,,,,WBL,"LINESTRING (-111.8853931 40.7367963, -111.8867479 40.7367859, -111.8867381 40.7359167)"
696,111,83657377,,499,1,,497,1,,1,83659847,83621469;3529416874,thru,,,,WBT,"LINESTRING (-111.8853931 40.7367963, -111.8867479 40.7367859, -111.8882175 40.7367835)"
697,113,83657386,,158,1,,418,1,,1,83600848,83621465;3529416898,right,,,,SBR,"LINESTRING (-111.8867901 40.7519535, -111.8867935 40.7497979, -111.8882268 40.7497976)"
698,113,83657386,,158,1,,419,1,,1,83600848,420349729,left,,,,SBL,"LINESTRING (-111.8867901 40.7519535, -111.8867935 40.7497979, -111.8867015 40.7497979)"
699,113,83657386,,417,1,,419,1,,1,83621465;3529416898,420349729,thru,,,,EBT,"LINESTRING (-111.8882268 40.7497976, -111.8867935 40.7497979, -111.8867015 40.7497979)"
700,113,83657386,,420,1,,418,1,,1,420349729,83621465;3529416898,thru,,,,WBT,"LINESTRING (-111.8867015 40.7497979, -111.8867935 40.7497979, -111.8882268 40.7497976)"
701,114,83657394,,159,1,,198,1,,1,83552670,83621475;3529416861,right,,,,SBR,"LINESTRING (-111.8868221 40.7302425, -111.8868594 40.7287024, -111.8882212 40.7286896)"
702,114,83657394,,159,1,,199,1,,1,83552670,645343279,left,,,,SBL,"LINESTRING (-111.8868221 40.7302425, -111.8868594 40.7287024, -111.8855745 40.7287113)"
703,114,83657394,,197,1,,160,1,,1,83621475;3529416861,83552670,left,,,,EBL,"LINESTRING (-111.8882212 40.7286896, -111.8868594 40.7287024, -111.8868221 40.7302425)"
704,114,83657394,,197,1,,199,1,,1,83621475;3529416861,645343279,thru,,,,EBT,"LINESTRING (-111.8882212 40.7286896, -111.8868594 40.7287024, -111.8855745 40.7287113)"
705,114,83657394,,200,1,,160,1,,1,645343279,83552670,right,,,,WBR,"LINESTRING (-111.8855745 40.7287113, -111.8868594 40.7287024, -111.8868221 40.7302425)"
706,114,83657394,,200,1,,198,1,,1,645343279,83621475;3529416861,thru,,,,WBT,"LINESTRING (-111.8855745 40.7287113, -111.8868594 40.7287024, -111.8882212 40.7286896)"
707,116,83659771,,171,1,,173,1,,1,83621473;3529416867,,thru,,,,EBT,"LINESTRING (-111.8882285 40.7314634, -111.8854321 40.7314851, -111.883 40.7314885)"
708,116,83659771,,171,1,,561,1,,1,83621473;3529416867,83657049,left,,,,EBL,"LINESTRING (-111.8882285 40.7314634, -111.8854321 40.7314851, -111.8854364 40.732254)"
709,116,83659771,,171,1,,562,1,,1,83621473;3529416867,83659772,right,,,,EBR,"LINESTRING (-111.8882285 40.7314634, -111.8854321 40.7314851, -111.88546 40.730678)"
710,116,83659771,,174,1,,172,1,,1,,83621473;3529416867,thru,,,,WBT,"LINESTRING (-111.883 40.7314885, -111.8854321 40.7314851, -111.8882285 40.7314634)"
711,116,83659771,,174,1,,561,1,,1,,83657049,right,,,,WBR,"LINESTRING (-111.883 40.7314885, -111.8854321 40.7314851, -111.8854364 40.732254)"
712,116,83659771,,174,1,,562,1,,1,,83659772,left,,,,WBL,"LINESTRING (-111.883 40.7314885, -111.8854321 40.7314851, -111.88546 40.730678)"
713,116,83659771,,560,1,,172,1,,1,83657049,83621473;3529416867,right,,,,SBR,"LINESTRING (-111.8854364 40.732254, -111.8854321 40.7314851, -111.8882285 40.7314634)"
714,116,83659771,,560,1,,173,1,,1,83657049,,left,,,,SBL,"LINESTRING (-111.8854364 40.732254, -111.8854321 40.7314851, -111.883 40.7314885)"
715,116,83659771,,560,1,,562,1,,1,83657049,83659772,thru,,,,SBT,"LINESTRING (-111.8854364 40.732254, -111.8854321 40.7314851, -111.88546 40.730678)"
716,116,83659771,,563,1,,172,1,,1,83659772,83621473;3529416867,left,,,,NBL,"LINESTRING (-111.88546 40.730678, -111.8854321 40.7314851, -111.8882285 40.7314634)"
717,116,83659771,,563,1,,173,1,,1,83659772,,right,,,,NBR,"LINESTRING (-111.88546 40.730678, -111.8854321 40.7314851, -111.883 40.7314885)"
718,116,83659771,,563,1,,561,1,,1,83659772,83657049,thru,,,,NBT,"LINESTRING (-111.88546 40.730678, -111.8854321 40.7314851, -111.8854364 40.732254)"
719,117,83659772,,183,1,,185,1,,1,3529416866,,thru,,,,EBT,"LINESTRING (-111.8881332 40.7306854, -111.88546 40.730678, -111.883 40.7306698)"
720,117,83659772,,183,1,,563,1,,1,3529416866,83659771,left,,,,EBL,"LINESTRING (-111.8881332 40.7306854, -111.88546 40.730678, -111.8854321 40.7314851)"
721,117,83659772,,183,1,,564,1,,1,3529416866,83552672,right,,,,EBR,"LINESTRING (-111.8881332 40.7306854, -111.88546 40.730678, -111.8854784 40.730239)"
722,117,83659772,,186,1,,184,1,,1,,3529416866,thru,,,,WBT,"LINESTRING (-111.883 40.7306698, -111.88546 40.730678, -111.8881332 40.7306854)"
723,117,83659772,,186,1,,563,1,,1,,83659771,right,,,,WBR,"LINESTRING (-111.883 40.7306698, -111.88546 40.730678, -111.8854321 40.7314851)"
724,117,83659772,,186,1,,564,1,,1,,83552672,left,,,,WBL,"LINESTRING (-111.883 40.7306698, -111.88546 40.730678, -111.8854784 40.730239)"
725,117,83659772,,562,1,,184,1,,1,83659771,3529416866,right,,,,SBR,"LINESTRING (-111.8854321 40.7314851, -111.88546 40.730678, -111.8881332 40.7306854)"
726,117,83659772,,562,1,,185,1,,1,83659771,,left,,,,SBL,"LINESTRING (-111.8854321 40.7314851, -111.88546 40.730678, -111.883 40.7306698)"
727,117,83659772,,562,1,,564,1,,1,83659771,83552672,thru,,,,SBT,"LINESTRING (-111.8854321 40.7314851, -111.88546 40.730678, -111.8854784 40.730239)"
728,117,83659772,,565,1,,184,1,,1,83552672,3529416866,left,,,,NBL,"LINESTRING (-111.8854784 40.730239, -111.88546 40.730678, -111.8881332 40.7306854)"
729,117,83659772,,565,1,,185,1,,1,83552672,,right,,,,NBR,"LINESTRING (-111.8854784 40.730239, -111.88546 40.730678, -111.883 40.7306698)"
730,117,83659772,,565,1,,563,1,,1,83552672,83659771,thru,,,,NBT,"LINESTRING (-111.8854784 40.730239, -111.88546 40.730678, -111.8854321 40.7314851)"
731,118,83659773,,201,1,,203,1,,1,645343279,83617919,thru,,,,EBT,"LINESTRING (-111.8855745 40.7287113, -111.8854404 40.7287122, -111.8842734 40.7287493)"
732,118,83659773,,201,1,,340,1,,1,645343279,83659774,right,,,,EBR,"LINESTRING (-111.8855745 40.7287113, -111.8854404 40.7287122, -111.8854395 40.7281047)"
733,118,83659773,,204,1,,202,1,,1,83617919,645343279,thru,,,,WBT,"LINESTRING (-111.8842734 40.7287493, -111.8854404 40.7287122, -111.8855745 40.7287113)"
734,118,83659773,,204,1,,340,1,,1,83617919,83659774,left,,,,WBL,"LINESTRING (-111.8842734 40.7287493, -111.8854404 40.7287122, -111.8854395 40.7281047)"
735,118,83659773,,341,1,,202,1,,1,83659774,645343279,left,,,,NBL,"LINESTRING (-111.8854395 40.7281047, -111.8854404 40.7287122, -111.8855745 40.7287113)"
736,118,83659773,,341,1,,203,1,,1,83659774,83617919,right,,,,NBR,"LINESTRING (-111.8854395 40.7281047, -111.8854404 40.7287122, -111.8842734 40.7287493)"
737,119,83659774,,176,1,,341,1,,1,,83659773,right,,,,WBR,"LINESTRING (-111.883 40.7281289, -111.8854395 40.7281047, -111.8854404 40.7287122)"
738,119,83659774,,176,1,,342,1,,1,,83659775,left,,,,WBL,"LINESTRING (-111.883 40.7281289, -111.8854395 40.7281047, -111.885431 40.7274707)"
739,119,83659774,,340,1,,175,1,,1,83659773,,left,,,,SBL,"LINESTRING (-111.8854404 40.7287122, -111.8854395 40.7281047, -111.883 40.7281289)"
740,119,83659774,,340,1,,342,1,,1,83659773,83659775,thru,,,,SBT,"LINESTRING (-111.8854404 40.7287122, -111.8854395 40.7281047, -111.885431 40.7274707)"
741,119,83659774,,343,1,,175,1,,1,83659775,,right,,,,NBR,"LINESTRING (-111.885431 40.7274707, -111.8854395 40.7281047, -111.883 40.7281289)"
742,119,83659774,,343,1,,341,1,,1,83659775,83659773,thru,,,,NBT,"LINESTRING (-111.885431 40.7274707, -111.8854395 40.7281047, -111.8854404 40.7287122)"
743,120,83659775,,178,1,,343,1,,1,,83659774,right,,,,WBR,"LINESTRING (-111.883 40.7274506, -111.885431 40.7274707, -111.8854395 40.7281047)"
744,120,83659775,,178,1,,344,1,,1,,83659776,left,,,,WBL,"LINESTRING (-111.883 40.7274506, -111.885431 40.7274707, -111.8854037 40.7254455)"
745,120,83659775,,342,1,,177,1,,1,83659774,,left,,,,SBL,"LINESTRING (-111.8854395 40.7281047, -111.885431 40.7274707, -111.883 40.7274506)"
746,120,83659775,,342,1,,344,1,,1,83659774,83659776,thru,,,,SBT,"LINESTRING (-111.8854395 40.7281047, -111.885431 40.7274707, -111.8854037 40.7254455)"
747,120,83659775,,345,1,,177,1,,1,83659776,,right,,,,NBR,"LINESTRING (-111.8854037 40.7254455, -111.885431 40.7274707, -111.883 40.7274506)"
748,120,83659775,,345,1,,343,1,,1,83659776,83659774,thru,,,,NBT,"LINESTRING (-111.8854037 40.7254455, -111.885431 40.7274707, -111.8854395 40.7281047)"
749,121,83659776,,323,1,,345,1,,1,83659777,83659775,thru,,,,NBT,"LINESTRING (-111.8854037 40.7244231, -111.8854037 40.7254455, -111.885431 40.7274707)"
750,121,83659776,,323,1,,485,1,,1,83659777,83621478;3529416854,left,,,,NBL,"LINESTRING (-111.8854037 40.7244231, -111.8854037 40.7254455, -111.8882509 40.725467)"
751,121,83659776,,323,1,,486,2,,1,83659777,83571184,right,,,,NBR,"LINESTRING (-111.8854037 40.7244231, -111.8854037 40.7254455, -111.8844506 40.7254404)"
752,121,83659776,,344,1,,322,1,,1,83659775,83659777,thru,,,,SBT,"LINESTRING (-111.885431 40.7274707, -111.8854037 40.7254455, -111.8854037 40.7244231)"
753,121,83659776,,344,1,,485,2,,1,83659775,83621478;3529416854,right,,,,SBR,"LINESTRING (-111.885431 40.7274707, -111.8854037 40.7254455, -111.8882509 40.725467)"
754,121,83659776,,344,1,,486,1,,1,83659775,83571184,left,,,,SBL,"LINESTRING (-111.885431 40.7274707, -111.8854037 40.7254455, -111.8844506 40.7254404)"
755,121,83659776,,484,2,,322,1,,1,83621478;3529416854,83659777,right,,,,EBR,"LINESTRING (-111.8882509 40.725467, -111.8854037 40.7254455, -111.8854037 40.7244231)"
756,121,83659776,,484,1,,345,1,,1,83621478;3529416854,83659775,left,,,,EBL,"LINESTRING (-111.8882509 40.725467, -111.8854037 40.7254455, -111.885431 40.7274707)"
757,121,83659776,,484,2,,486,2,,1,83621478;3529416854,83571184,thru,,,,EBT,"LINESTRING (-111.8882509 40.725467, -111.8854037 40.7254455, -111.8844506 40.7254404)"
758,121,83659776,,487,1,,322,1,,1,83571184,83659777,left,,,,WBL,"LINESTRING (-111.8844506 40.7254404, -111.8854037 40.7254455, -111.8854037 40.7244231)"
759,121,83659776,,487,2,,345,1,,1,83571184,83659775,right,,,,WBR,"LINESTRING (-111.8844506 40.7254404, -111.8854037 40.7254455, -111.885431 40.7274707)"
760,121,83659776,,487,2,,485,2,,1,83571184,83621478;3529416854,thru,,,,WBT,"LINESTRING (-111.8844506 40.7254404, -111.8854037 40.7254455, -111.8882509 40.725467)"
761,122,83659777,,213,1,,323,1,,1,3529416851,83659776,left,,,,EBL,"LINESTRING (-111.8881517 40.7244228, -111.8854037 40.7244231, -111.8854037 40.7254455)"
762,122,83659777,,213,1,,324,1,,1,3529416851,83659778,right,,,,EBR,"LINESTRING (-111.8881517 40.7244228, -111.8854037 40.7244231, -111.885405 40.7241366)"
763,122,83659777,,322,1,,214,1,,1,83659776,3529416851,right,,,,SBR,"LINESTRING (-111.8854037 40.7254455, -111.8854037 40.7244231, -111.8881517 40.7244228)"
764,122,83659777,,322,1,,324,1,,1,83659776,83659778,thru,,,,SBT,"LINESTRING (-111.8854037 40.7254455, -111.8854037 40.7244231, -111.885405 40.7241366)"
765,122,83659777,,325,1,,214,1,,1,83659778,3529416851,left,,,,NBL,"LINESTRING (-111.885405 40.7241366, -111.8854037 40.7244231, -111.8881517 40.7244228)"
766,122,83659777,,325,1,,323,1,,1,83659778,83659776,thru,,,,NBT,"LINESTRING (-111.885405 40.7241366, -111.8854037 40.7244231, -111.8854037 40.7254455)"
767,123,83659778,,208,1,,325,1,,1,83571186,83659777,right,,,,WBR,"LINESTRING (-111.8844474 40.7241412, -111.885405 40.7241366, -111.8854037 40.7244231)"
768,123,83659778,,208,1,,326,1,,1,83571186,83659779,left,,,,WBL,"LINESTRING (-111.8844474 40.7241412, -111.885405 40.7241366, -111.8854037 40.7236425)"
769,123,83659778,,324,1,,207,1,,1,83659777,83571186,left,,,,SBL,"LINESTRING (-111.8854037 40.7244231, -111.885405 40.7241366, -111.8844474 40.7241412)"
770,123,83659778,,324,1,,326,1,,1,83659777,83659779,thru,,,,SBT,"LINESTRING (-111.8854037 40.7244231, -111.885405 40.7241366, -111.8854037 40.7236425)"
771,123,83659778,,327,1,,207,1,,1,83659779,83571186,right,,,,NBR,"LINESTRING (-111.8854037 40.7236425, -111.885405 40.7241366, -111.8844474 40.7241412)"
772,123,83659778,,327,1,,325,1,,1,83659779,83659777,thru,,,,NBT,"LINESTRING (-111.8854037 40.7236425, -111.885405 40.7241366, -111.8854037 40.7244231)"
773,124,83659779,,326,1,,328,1,,1,83659778,,thru,,,,SBT,"LINESTRING (-111.885405 40.7241366, -111.8854037 40.7236425, -111.8854096 40.7231)"
774,124,83659779,,326,1,,616,1,,1,83659778,5864352802,right,,,,SBR,"LINESTRING (-111.885405 40.7241366, -111.8854037 40.7236425, -111.8878641 40.7236278)"
775,124,83659779,,329,1,,327,1,,1,,83659778,thru,,,,NBT,"LINESTRING (-111.8854096 40.7231, -111.8854037 40.7236425, -111.885405 40.7241366)"
776,124,83659779,,329,1,,616,1,,1,,5864352802,left,,,,NBL,"LINESTRING (-111.8854096 40.7231, -111.8854037 40.7236425, -111.8878641 40.7236278)"
777,124,83659779,,615,1,,327,1,,1,5864352802,83659778,left,,,,EBL,"LINESTRING (-111.8878641 40.7236278, -111.8854037 40.7236425, -111.885405 40.7241366)"
778,124,83659779,,615,1,,328,1,,1,5864352802,,right,,,,EBR,"LINESTRING (-111.8878641 40.7236278, -111.8854037 40.7236425, -111.8854096 40.7231)"
779,125,83659817,,358,1,,514,1,,1,83621461;3529416908,83547445,left,,,,EBL,"LINESTRING (-111.8882281 40.7563001, -111.8853711 40.7562993, -111.8853472 40.7584578)"
780,125,83659817,,358,2,3,584,3,4,2,83621461;3529416908,,thru,,,,EBT,"LINESTRING (-111.8882281 40.7563001, -111.8853711 40.7562993, -111.883 40.756296)"
781,125,83659817,,358,4,,585,2,,1,83621461;3529416908,83586775,right,,,,EBR,"LINESTRING (-111.8882281 40.7563001, -111.8853711 40.7562993, -111.885351 40.7541174)"
782,125,83659817,,513,1,,584,1,,1,83547445,,left,,,,SBL,"LINESTRING (-111.8853472 40.7584578, -111.8853711 40.7562993, -111.883 40.756296)"
783,125,83659817,,513,2,,585,2,,1,83547445,83586775,thru,,,,SBT,"LINESTRING (-111.8853472 40.7584578, -111.8853711 40.7562993, -111.885351 40.7541174)"
784,125,83659817,,586,1,,514,1,,1,83586775,83547445,thru,,,,NBT,"LINESTRING (-111.885351 40.7541174, -111.8853711 40.7562993, -111.8853472 40.7584578)"
785,125,83659817,,586,2,,584,4,,1,83586775,,right,,,,NBR,"LINESTRING (-111.885351 40.7541174, -111.8853711 40.7562993, -111.883 40.756296)"
786,126,83659821,,225,1,,588,1,,1,83692198,83586775,left,,,,EBL,"LINESTRING (-111.8866593 40.7530905, -111.885377 40.7530901, -111.885351 40.7541174)"
787,126,83659821,,225,1,,589,2,,1,83692198,83600854,right,,,,EBR,"LINESTRING (-111.8866593 40.7530905, -111.885377 40.7530901, -111.8853625 40.7519509)"
788,126,83659821,,587,2,,226,1,,1,83586775,83692198,right,,,,SBR,"LINESTRING (-111.885351 40.7541174, -111.885377 40.7530901, -111.8866593 40.7530905)"
789,126,83659821,,587,1,,589,1,,1,83586775,83600854,thru,,,,SBT,"LINESTRING (-111.885351 40.7541174, -111.885377 40.7530901, -111.8853625 40.7519509)"
790,126,83659821,,590,1,,226,1,,1,83600854,83692198,left,,,,NBL,"LINESTRING (-111.8853625 40.7519509, -111.885377 40.7530901, -111.8866593 40.7530905)"
791,126,83659821,,590,2,,588,2,,1,83600854,83586775,thru,,,,NBT,"LINESTRING (-111.8853625 40.7519509, -111.885377 40.7530901, -111.885351 40.7541174)"
792,127,83659823,,288,1,,422,1,,1,83659825,420349729,left,,,,NBL,"LINESTRING (-111.8853631 40.7488579, -111.8853613 40.7497922, -111.8867015 40.7497979)"
793,127,83659823,,288,1,,437,2,,1,83659825,83617914,right,,,,NBR,"LINESTRING (-111.8853631 40.7488579, -111.8853613 40.7497922, -111.8839374 40.749797)"
